Flow_from_user,Flow_to_user,flow
bhakt160907,ModiBharosa,1
bhakta_pattnaik,kanimozhi,1
bhaktokabaap,ShirishKunder,1
bhallajc,ModiBharosa,1
bhandariadit,Atheist_Krishna,1
bhanukantidhar,rajeev_mp,1
bhanupr81500256,URautelaForever,1
bhanuvrat,jackerhack,1
BHANWARLALSUTH7,shyoranrakesh,-1
bharat_37,URautelaForever,1
bharat_builder,A_Observr,1
bharat_builder,aaplogical,-1
bharat_builder,amitkumar13557,-1
bharat_builder,anilaap,-1
bharat_builder,arun2981,-1
bharat_builder,ashu3page,1
bharat_builder,dramoly,-1
bharat_builder,georgekurian4k,-1
bharat_builder,kamalraju,-1
bharat_builder,pavan_sethi,-1
bharat_builder,saquibanwargift,-1
bharat_desh,CMOMaharashtra,1
bharat_golakiya,aolschools,1
bharat2004,coolfunnytshirt,1
bharat2004,DrGPradhan,1
bharat2004,Jal_Kukdi,1
bharat2004,TheOfficialSBI,1
bharat546,Ra_THORe,1
bharatgupta701,URautelaForever,1
bharath_b2,barbarindian,1
bharath42210807,YSRCParty,1
bharatheshbhara,nikhilesh01,1
bharathtinz,fidonomics,1
bharativamsi,sukanyaiyer2,1
bharatiyasevak,ashu3page,1
bharatjoshi2911,ModiBharosa,1
bharatndissar,steve_hanke,1
bharatparivrtan,AAPNewsAlert,1
bharatparivrtan,DrKumarVishwas,1
bharatparivrtan,jamewils,1
bharatparivrtan,roshankar,1
bharatpatel555,5Forty3,1
bharatvidhataa,AskAnshul,1
bhardwaj4020,DrKumarVishwas,1
bhardwaj9649612,Divya_Agarwall,1
bharidhaatu,ShootinThoughts,1
bharmalreturns,aartic02,1
Bhartiya_Invest,3tweetsis1poem,-1
bhartiyalist,5Forty3,1
bhartiyalist,ippatel,1
bhartiyalist,Joydeep_911,1
bhasaby,teasri,1
bhati_yash,ashu3page,1
bhav2406,IamRitzV,1
bhav2406,ModiBharosa,1
bhavabhuthi,ranjithrajvasam,1
bhavadasnkm,5Forty3,1
bhavadasnkm,AskAnshul,1
bhavadasnkm,DipendraDipzo,1
bhavahyuktah,anilkohli54,1
bhavesh_ambekar,5Forty3,1
bhavesh_khona,IB_India,1
bhavesh99t,geetv79,1
bhaveshjoshi311,UrjitPatelRBI,1
bhavessshh,Stupidosaur,1
bhavikvasa,ItzCash,1
bhavin7795,gauravcsawant,1
bhavingadz,Joydas,1
bhavnapb,AnandM25,1
bhavnapb,DipendraDipzo,1
bhavnapb,harshkkapoor,1
bhavyaa1993,gauravcsawant,1
bhavyang,centerofright,1
bhavyasharma26,URautelaForever,1
bhawana_pal,harshkkapoor,1
bhawana_pal,PiyushGoyalOffc,1
bhaweshtiwari,CMOMaharashtra,1
bheeeshm,IamRitzV,1
bheemu_kampli,ippatel,1
bhhaktti,ingujaratinfo,1
bhimajiyani_mz,rssurjewala,1
bhiseramesh,anilkohli54,1
bhodia1,gauravcsawant,1
bholipunjabn,penisgarlic,1
bhootnath,rakeshb71917365,-1
bhs7rocks,AnandM25,1
bhubana_nanda,Atheist_Krishna,1
bhunju,centerofright,1
bhupender1956,mahcongress,1
bhupendergupta7,mahcongress,1
bhupinderbjpggn,ModiBharosa,1
bhuvi8,Stupidosaur,1
bhuwanchand,amishra77,1
bi_india,belogicalplz,-1
bi_india,mojovaibho,-1
bi_india,p_mulchandani,-1
bibaswanm,URautelaForever,1
bibipakhii,ashu3page,1
bienpensant,gauravcsawant,1
big_daddy2802,steve_hanke,1
bigmouthspeaks,5Forty3,1
bigsanturi,Himkunzum,1
bigsanturi,karnataka_ioc,1
bigsanturi,ModiBharosa,1
biharibhaiyaa,rahulroushan,1
biharse,RoflGandhi_,1
bijalbarot,DrShobha,1
bijalwan_devi,DrKumarVishwas,1
bijaysa76205249,gauravcsawant,1
bijith_,sri50,1
bijonmehta,ottlegalrebels,-1
bijonmehta,technowornever,-1
bijubcs,AdityaNair20,1
bijunair20,5Forty3,1
bikash_ds,rssurjewala,1
bikashprdash,ShashiTharoor,1
bikramrauta,sajid_Yousuf_,1
bikuengr,IamRitzV,1
bikuengr,Joydeep_911,1
billyblackstock,Timcast,1
billylinehan,ShashiTharoor,1
bimal_pr,ModiBharosa,1
bindaas_jhakaas,Retributions,1
bindaas_jhakaas,Suparna_Singh,1
bindaaswash,allstartupsin,1
bindamresh,ModiBharosa,1
bindasbk,Ra_THORe,1
BindasBolshy,gsramum,-1
binder3807,KambojMeenakshi,1
bindiyamalhotr3,InfoAboutSunny,1
bindramanish8,URautelaForever,1
bingchemtrails,jiggajones,1
binod1966,ModiBharosa,1
binrag2,gauravcsawant,1
binrag2,Ra_THORe,1
bipinbhimani,ippatel,1
biplab_2008,ShirishKunder,1
birdpaste,steve_hanke,1
bisaria77,Biz2CreditIn,1
bisarianeeraj77,Biz2CreditIn,1
bishakha,CNNnews18,1
bishakha,rssurjewala,1
bishnoi_me,gauravcsawant,1
bishnoikuldeep,baldevkhokhar1,-1
bishwanathsingh,DipendraDipzo,1
bishwanathsingh,kanimozhi,1
bist6govind,Atheist_Krishna,1
biswajeetdash,centerofright,1
biswajeetdash,pGurus1,1
biswajit_padhy,anilkohli54,1
biswajit_padhy,gauravcsawant,1
biswaksen,Nr_Shiralkar,1
biswasranit,AdityaNair20,1
bitchute,jwaddell58,-1
bitcoinagile,etching_it,-1
bitcoinagile,kingofpayments,-1
bitcoinagile,ottlegalrebels,-1
bitcoinagile,technowornever,-1
bivas143,PIB_India,1
Biz2CreditIn,bisaria77,-1
Biz2CreditIn,bisarianeeraj77,-1
bjha123,karnataka_ioc,1
bjp_2019,PiyushGoyalOffc,1
bjp_itcell_maha,IndiaFirst_2019,1
bjp_itcell_maha,sukanyaiyer2,1
BJP_RSS,jsaditya,-1
BJP_RSS,vidyagauri,-1
BJP_RSS,vinita003,-1
bjpabhi1,Gitanjali_DS,1
bjpjajushyam,Joydeep_911,1
bjpjajushyam,kanimozhi,1
bjpjajushyam,kapil_kausik,1
bjpkonnagar,JasBJP,1
bjpkothrud,PiyushGoyalOffc,1
bjpmahfc,PiyushGoyalOffc,1
bjpmpfc,PiyushGoyalOffc,1
bjpmuktbharat,ajit_ranade,1
bjpsamvad,abhay_runwal,-1
bjpsamvad,ajayisk,-1
bjpsamvad,ajayrashmivyas,-1
bjpsamvad,amitabhpoddar1,-1
bjpsamvad,amitpandey476,-1
bjpsamvad,arvind__sen,-1
bjpsamvad,astrologistindi,-1
bjpsamvad,bjpsamvad,1
bjpsamvad,bjpsamvad,-1
bjpsamvad,bjpsamvadwb,-1
bjpsamvad,dasmattu,-1
bjpsamvad,jagadish_100,-1
bjpsamvad,jasbjp,-1
bjpsamvad,manishk1392,-1
bjpsamvad,nuggettoffy,-1
bjpsamvad,p_sahibsingh,-1
bjpsamvad,pankpoetakh,-1
bjpsamvad,rajendr76194898,-1
bjpsamvad,raviagrawalbjp,-1
bjpsamvad,sanjay99000,-1
bjpsamvad,sanjaytripathi3,-1
bjpsamvad,suhanabhavishya,-1
bjpsamvad,trunils,-1
bjpsamvadwb,bjpsamvad,1
bjptamilnadufc,PiyushGoyalOffc,1
bjpupfc,PiyushGoyalOffc,1
bjpwbengal,JasBJP,1
bk_chudasama,odiBharosa,1
bk_chudasama,sharmaishaan89,-1
bk_surender1989,dna,1
bkanad,gauravcsawant,1
bkraina8700,madskak,1
bkraina8700,Ra_THORe,1
bkraina8700,rupasubramanya,1
bkrathee,DrKumarVishwas,1
bkrathee,ms_rana,1
black_tweeper,URautelaForever,1
blackflag_2012,LionelMedia,1
blackpantherui,5Forty3,1
blackpantherui,gauravcsawant,1
bladerunner5375,Lukewearechange,1
blahfamous,OfficeChai,1
bleedsaffron_,5Forty3,1
bleedsaffron_,rahulroushan,1
blissfulls,ModiBharosa,1
blitzcloud87,vifindia,1
blkocyx,rahulroushan,1
blockchaininfos,alooftechnocrat,-1
blogadda,myscribblings,-1
bloggingbroad,vaishaliishere,1
BloombergQuint,journodebjit,-1
blrvikash,rssurjewala,1
blue21sky,DipendraDipzo,1
blue21sky,harvansh_batra,-1
bluetoothbites,gauravcsawant,1
blumeventures,snehabanerg,1
Blunt_Tinku14,dineshr1511,-1
Blunt_Tinku14,veritas47vincit,-1
bmanarkhamkn1gt,NemRaps,1
bnamsha,deep_anchor,1
bnbagul,sajid_Yousuf_,1
bnbharath,centerofright,1
bnimbole,URautelaForever,1
bnmallick,hi_paresh,1
bnmgoud,URautelaForever,1
bnvybhav,RJSudeshBhat,1
bobbydeeol,Joydeep_911,1
bobeddings,LionelMedia,1
bodhisnews,ashu3page,1
bodybuildk,gauravcsawant,1
bohoraa,jp_koning,1
bohravishal07,sambitswaraj,1
boleparag,Vidyut,1
BollypediaNews,nidhichugh06,-1
Bollywood_Stuff,shitalmanga,-1
bollywoodbuddy,URautelaForever,1
bollywould,URautelaForever,1
bolraghu,rssurjewala,1
bombaygossips,Prapanchi,1
bombaykababu,godavar,1
bombaykababu,Joydas,1
bombaykibaat,URautelaForever,1
bombayquant,URautelaForever,1
bombaysamurai,HumorMinistry,1
bombaywalee,Stupidosaur,1
bomindus,_MiteshPatel,1
bonddheeru,bonddheeru,1
bonddheeru,bonddheeru,-1
boney23jain,URautelaForever,1
bonhomy,5Forty3,1
bookecab,bsindia,1
boredbohemian,amazingatheist,1
boredkangaroo,rahulroushan,1
born2bawsome,URautelaForever,1
boscounchained,godavar,1
boscounchained,Hemant_80,1
boscounchained,Stupidosaur,1
botbyrop,aaanupriyaaa,1
botbyrop,URautelaForever,1
bothra_ajay,Joydeep_911,1
botsaucin,aaanupriyaaa,1
botsaucin,URautelaForever,1
boughkisor,ashu3page,1
boughkisor,DrKumarVishwas,1
boughkisor,SwachhPolitics,1
boycottsnapchat,URautelaForever,1
bp_yadav,ippatel,1
bpcuran,karnataka_ioc,1
bpp19571,iKunaal,1
bpramodg3,mahcongress,1
bpuand,NoSylviaPlath,1
bpuand,priyaakulkarni2,1
bpuand,snehabanerg,1
brabiegiri,moonsez,1
brad_d80,Timcast,1
brain_humor,RoflGandhi_,1
Brain_Humor,jasmvk,-1
Brain_Humor,kashifz06979223,-1
Brain_Humor,thanjairiz,-1
brainandmoney,Vidyut,1
BrainandMoney,arjun_jethi,-1
BrainandMoney,iamanirudhsethi,-1
BrainandMoney,mangalassery,-1
brainchod_,URautelaForever,1
brainykam,URautelaForever,1
brajrajsingh77,URautelaForever,1
braju33,rssurjewala,1
braveindianmax,deepaknegi23,1
braveindianmax,digvijaya_28,1
braveindianmax,mahcongress,1
braveindianmax,rssurjewala,1
brazen_dude,AskAnshul,1
breakinews,_MiteshPatel,1
breakinews,kavita_krishnan,1
breddyinduri,YSRCParty,1
bremsstrahlunng,SamKhan999,1
Brewkenstein,rakeshupadhyay1,-1
brigbin,IncomeTaxIndia,1
brigbin,PiyushGoyalOffc,1
brigbin,Ra_THORe,1
brij78in,gauravcsawant,1
brijesh88220727,AAPNewsAlert,1
brijwal,URautelaForever,1
brijwhiz,TalkOrTweets,1
BRINKAsia,siripuramrk,-1
brndnpink,jp_koning,1
broadcastaxiom,jp_koning,1
broadwit,gauravcsawant,1
brokenf8,LindaRockers,1
brucefenton,jp_koning,1
brumbyOz,imabhaygupta,-1
brun_maska,steve_hanke,1
brun3tte_the,BajajAllianzLIC,1
brushfiremind,rodie_ccw,-1
bruvpeace,RantsofIndia,1
bs3suthar,URautelaForever,1
bsbaban,ModiBharosa,1
bsharma7,ippatel,1
bsharma7,ModiBharosa,1
bsharma7,myvotetoday,1
bsharma7,renu_18,1
bsindia,anshulg1611,-1
bsindia,ashmitroy,-1
bsindia,bookecab,-1
bsindia,cahardikparikh,-1
bsindia,delhimuse,-1
bsindia,ejunglee,-1
bsindia,freemind00786,-1
bsindia,gargac,-1
bsindia,joyjitguha,-1
bsindia,maheshneel,-1
bsindia,manoj_sorathiya,-1
bsindia,monanag3,-1
bsindia,nathan_sp21,-1
bsindia,niroj_panda,-1
bsindia,onamjee,-1
bsindia,popup809,-1
bsindia,pradeep4aap,-1
bsindia,prasannaipo,-1
bsindia,sadafsayeed,-1
bsindia,sagarnaik4458,-1
bsindia,sajeev_gopi,-1
bsindia,satishpandeyg,-1
bsindia,sjain_spn,-1
bsindia,sowmenmitter,-1
bsindia,spccmvjc,-1
bsindia,syedabbas02,-1
bsindia,tariquekhanjave,-1
bsindia,tripathyajay,-1
bsindia,vsengupta,-1
bsjass1,rssurjewala,1
BSLMF,_drcool_,-1
BSLMF,advisorkhoj,-1
BSLMF,avantiu,-1
BSLMF,gautam_deo,-1
BSLMF,is8wrk,-1
bsn84,MinhazMerchant,1
bspassanha,Dipankar_cpiml,1
bspassanha,ShashiTharoor,1
bsps4303,renu_18,1
BspUp2017,anuragvikram1,-1
BspUp2017,assam123dotcom,-1
BspUp2017,deepbansi,-1
BspUp2017,ghanendra,-1
BspUp2017,insaan71,-1
BspUp2017,invincisachin,-1
BspUp2017,jaibhimkranti,-1
BspUp2017,kanishkkr,-1
BspUp2017,m_ahkhan,-1
BspUp2017,rajsinghbodh,-1
BspUp2017,sahil_rg,-1
BspUp2017,sandeep81764227,-1
BspUp2017,sunilds4444,-1
BspUp2017,twitt2animesh,-1
BspUp2017,ypingoliya,-1
bsr3012,gauravcsawant,1
bsr3012,kanimozhi,1
BsriksKatar,rajibde20712194,-1
bsudamalla,MinIT_Telangana,1
btgthirdeye,steve_hanke,1
bubblensmoke,RoflGandhi_,1
bubbliabha,DrKumarVishwas,1
bublythebuilder,tweepul,1
budbakchacha,emant_80,1
budmandavid,MarkDice,1
budmandavid,Timcast,1
bugs_punny,Anand_SolKnight,1
bugs_punny,b50,1
bugs_punny,databaazi,1
bugs_punny,tweepul,1
bunlimted,rahulroushan,1
BUnlimted,dsingh16,-1
BUnlimted,jhalli_arti,-1
BUnlimted,sonuxanand,-1
BUnlimted,trolling_my,-1
buntybhan,Joydeep_911,1
buntyrisky,IndiaFirst_2019,1
buntyusa1,AskAnshul,1
bunubruno,kanimozhi,1
burniejarvis,amazingatheist,1
Busvine,dillichat,-1
busy16,PankajPachauri,1
buybuydandavis,Timcast,1
bvijayrao,attomeybharti,1
BWBusinessworld,anuragbatrayo,-1
BWBusinessworld,thiyagsankaran,-1
bwdisrupt,allstartupsin,1
bwdisrupt,pjain,1
BwDisrupt,rsardana,-1
BwDisrupt,sangwan_sujata,-1
bykov_cheslav,n_gulshan,1
c_assisi,rajadappa,-1
c_venkat,attomeybharti,1
c0sm0gyral,jackerhack,1
c0sm0gyral,rssurjewala,1
c0sm0gyral,tweepul,1
c9feb8aefbaa42a,rssurjewala,1
c9feb8aefbaa42a,ShashiTharoor,1
ca_sahay,_MiteshPatel,1
ca_sanjeevgodha,PiyushGoyalOffc,1
caarte_blanche,aaanupriyaaa,1
cadeepakvats,URautelaForever,1
cahardikparikh,bsindia,1
caitlyncopp08,URautelaForever,1
cajainpranav,madskak,1
calamur,Hemant_80,1
calbhai,gauravcsawant,1
calladitya,Ra_THORe,1
calmgalin,jairajp,1
calmgalin,ShashiTharoor,1
calvin30125,_MiteshPatel,1
camdemonium17,Timcast,1
cameloparadlis,Timcast,1
camishravikas,sanjivmishra4,-1
campdavid2012ad,ippatel,1
capt_cas,girishalva,1
capt_naik,kanimozhi,1
capt_naik,rahulroushan,1
captsmita,ModiBharosa,1
cariboukitty,LionelMedia,1
carlbirkin,Timcast,1
carlosmaduro,steve_hanke,1
carlosmborbon,CNBCi,1
carry_on_saurya,HPCL,1
casantoshinsan,jaspals35305180,-1
CashlessChronic,dwijog,-1
CashlessConsumr,gischethans,-1
CashlessConsumr,iotakodali,-1
casinghvaibhav,parthavs,1
catchmejit,amishra77,1
catchpradeep1,DrKumarVishwas,1
catpolitical1,Hemant_80,1
causticdesi,gauravcsawant,1
CB_CII,sourishwithu,-1
cbdaas,dna,1
cbdaas,PankajPachauri,1
cbmantri123456,Memeghnad,1
cccphunter40001,kanimozhi,1
cccphunter40001,karnataka_ioc,1
cdxxcd11,thunderf00t,1
ceekayv,DrKumarVishwas,1
celestemay17,rahulroushan,1
centerofright,3101gp,-1
centerofright,56perumal,-1
centerofright,7374v,-1
centerofright,akg316arvind,-1
centerofright,akgoyal,-1
centerofright,aks9009pa,-1
centerofright,akshaychandorka,-1
centerofright,anildhar9,-1
centerofright,ankurhathi333,-1
centerofright,anunayiitb,-1
centerofright,ashakantasharma,-1
centerofright,asharma2081,-1
centerofright,ashok_dwivedy,-1
centerofright,atlantesindia,-1
centerofright,babajibaala,-1
centerofright,bchowla,-1
centerofright,bhavyang,-1
centerofright,bhunju,-1
centerofright,biswajeetdash,-1
centerofright,bnbharath,-1
centerofright,chikchirp,-1
centerofright,chweeneytodd,-1
centerofright,clydesheltont_5,-1
centerofright,deepakrwagh2002,-1
centerofright,deshneeti,-1
centerofright,dipendradipzo,-1
centerofright,drshobha,-1
centerofright,dubash,-1
centerofright,geesudhas,-1
centerofright,girahuaaadmi,-1
centerofright,hariom1354,-1
centerofright,hemakini,-1
centerofright,hemannamo,-1
centerofright,hemantdubey31,-1
centerofright,hj91,-1
centerofright,iamlingaa,-1
centerofright,innovativehindu,-1
centerofright,ipratikshukla,-1
centerofright,irighty007,-1
centerofright,iyernbk,-1
centerofright,jagansai,-1
centerofright,jaggu916,-1
centerofright,jgdsavant,-1
centerofright,jyotsnavm,-1
centerofright,kailashkaushik8,-1
centerofright,kashyap_kumar,-1
centerofright,keertysharma,-1
centerofright,keshda,-1
centerofright,kmvatreni1,-1
centerofright,krazypri,-1
centerofright,ksmkkbookscom,-1
centerofright,lalithkris,-1
centerofright,manish_rox_,-1
centerofright,manish23mishra,-1
centerofright,manishjagtap07,-1
centerofright,marathabaan,-1
centerofright,monk_razr,-1
centerofright,mukulagarwal66,-1
centerofright,nalindesai1,-1
centerofright,nilanjans,-1
centerofright,nkumar_,-1
centerofright,nr_tatvamasi,-1
centerofright,oldsunil,-1
centerofright,outthinker83,-1
centerofright,patriotbharati,-1
centerofright,prashan20943955,-1
centerofright,prashan39213671,-1
centerofright,proud_indian5,-1
centerofright,pune_adhik_une,-1
centerofright,pushpee_26,-1
centerofright,raghuaiyar,-1
centerofright,rahulgarg39,-1
centerofright,ramusha1983,-1
centerofright,ranganaathan,-1
centerofright,ravsd88,-1
centerofright,rbr6000,-1
centerofright,reinstallindia,-1
centerofright,rightwingdoctor,-1
centerofright,rkrishnasingh39,-1
centerofright,rohitagarwal86,-1
centerofright,salonig202020,-1
centerofright,samir__ag,-1
centerofright,sh07509514,-1
centerofright,shailendra1212,-1
centerofright,shekhardeshkar,-1
centerofright,sheshapatangi,-1
centerofright,shivakap,-1
centerofright,shivenduks,-1
centerofright,shravankapoor1,-1
centerofright,sobandevarajan,-1
centerofright,sonachele1,-1
centerofright,sootradhar,-1
centerofright,souravt5656,-1
centerofright,sri_narsingh,-1
centerofright,suhana41,-1
centerofright,sunbyt,-1
centerofright,supriyasehgal_3,-1
centerofright,thechakravartin,-1
centerofright,tjain2016,-1
centerofright,treebeard31,-1
centerofright,trilinga_,-1
centerofright,trueindian1978,-1
centerofright,twisted4fun,-1
centerofright,vasu_ashvik,-1
centerofright,vaswaniravi,-1
centerofright,vicky20680,-1
centerofright,vidusri,-1
centerofright,vinirish,-1
centerofright,vinuthab,-1
centerofright,vinvani,-1
centerofright,vm54733,-1
centerofright,whostruthanyway,-1
centerofright,yaajushi,-1
centerofright,yatiky,-1
centerofright,yogye,-1
centerofright,yudhisteryudhi2,-1
centreofleft,Hemant_80,1
centreofleft,jairajp,1
centreofleft,Joydas,1
ceo_of_my_life,VFSPL,1
ceradevcera,kapil_kausik,1
cerealsmiamiam,maratheshail,1
cerebration12,gauravcsawant,1
cerebration12,IndiaFactsOrg,1
cerebration12,pGurus1,1
cgbalajird,anilkohli54,1
cgdev,glassmanamanda,1
CGDev,annielowrey,-1
CGDev,asoucat,-1
CGDev,barisbayram2045,-1
CGDev,dhruvbhim,-1
CGDev,dmchheda,-1
CGDev,iamaniku,-1
CGDev,ieakwame,-1
CGDev,jesisoles,-1
CGDev,luciaruggiero,-1
CGDev,milanv,-1
CGDev,rightdevblog,-1
CGDev,trini2015,-1
chacha_ninja,TheDarjChron,1
chachaghadich,RoflGandhi_,1
chadwa_uwesh,URautelaForever,1
chagamkamalakar,sandipshettyyer,-1
chaitanya_cj7,Atheist_Krishna,1
chaitanyashree,DrJitendraSingh,1
chaitrabhat7,gauravcsawant,1
chaitubr,URautelaForever,1
chakletchingum,gauravcsawant,1
chakmakmeaag,attomeybharti,1
Chakolebaaz,anshbx,-1
Chakolebaaz,balaindrajith,-1
Chakolebaaz,karwan_an,-1
Chakolebaaz,mo_riarty,-1
chakshi_j7,mukunda1973,-1
chalil,ShashiTharoor,1
chamanrao55,URautelaForever,1
champ_nikk,Atheist_Krishna,1
champ7490,rahulroushan,1
champdev_,ChampDev_,1
champdev_,Joydas,1
ChampDev_,champdev_,-1
chanakya26,MohanRamadurai,1
chanakyabhakta,Janamejayan,1
chanakyaniti1,ProfNKPandey,1
chandan_tndn,gauravcsawant,1
chandan_tndn,pGurus1,1
chandan29071985,5Forty3,1
chandani3suresh,PallabB,1
chandankmehta1,sandipsabharwal,1
chandann98,harshkkapoor,1
chandansingh57,ashu3page,1
chandeltweets,dna,1
chanderst1,NKAYMe,1
chandnichowkls,ajaymaken,1
chandoksumeet,jairajp,1
chandoksumeet,jay_ambadi,1
chandoksumeet,NilimDutta,1
chandoksumeet,rssurjewala,1
chandra_bathwal,giniromet,1
chandra88266,MIB_India,1
chandrabasnet15,aadityagautom,1
chandrabhanpan5,priyaakulkarni2,1
ChandrajitCM,srinjoymukherji,-1
chandresh1979,SanaSecurities,1
chandreshd,pixiedixie721,-1
chandri1940,amishra77,1
chandrusweb,gauravcsawant,1
chandu532,AskAnshul,1
chandu532,TheDarjChron,1
chankur,jamewils,1
chankyabihar,DrGPradhan,1
chanujii,HumorMinistry,1
chargerse1974,MarkDice,1
charli_to,MIB_India,1
charli_to,PIB_India,1
charujain171,GabbbarSingh,1
chatukhor,nixxin,1
chauhan_avdesh,ModiBharosa,1
chauhananil23,ModiBharosa,1
chauhanrpraveen,dna,1
chaupaaukhau,deep_anchor,1
chaurasiajayan1,jenaanindya,1
Cheatedbuyer,aliensfraud,-1
Cheatedbuyer,amrapli,-1
Cheatedbuyer,chirayu_bansal,-1
Cheatedbuyer,kmudathu,-1
Cheatedbuyer,nayaksoumya,-1
Cheatedbuyer,patrovak,-1
cheena92,URautelaForever,1
cheffy88,amazingatheist,1
chellappanasary,mkatju,1
chemelsy,AskAnshul,1
chennaicircuit,OnlyKollywood,1
cher_khan,ModiBharosa,1
cherrybhai,jamewils,1
cherrybhai,steve_hanke,1
chessvasu,kanimozhi,1
chetanbadgujar,URautelaForever,1
chetankothari_,amitgupta0310,1
chetankul,laxman_xy,1
chetanpthakar,parthavs,1
chetanshrimal,teasri,1
chetansid544,URautelaForever,1
chethanmsalian,dna,1
chettri_prem,darjeelingtimes,1
chhatariyas,URautelaForever,1
chhotahulk,godavar,1
chhurakeshav,URautelaForever,1
chhuti_is,steve_hanke,1
chichupedathaa,i_m_starboy,-1
ChickenBiryanii,suitablydumb,-1
chigi2009,URautelaForever,1
chikchirp,centerofright,1
childsarcastic,URautelaForever,1
chilkoti2,5Forty3,1
ChilliFL,_desibuzz,-1
chinmay_sav,_MiteshPatel,1
chinmay195,ModiBharosa,1
chinmays_83,DrShobha,1
chinmaytrivedi,KaranArora,1
chintan_ntpl,Ra_THORe,1
chintan20,sandipsabharwal,1
chintanpatel___,gajeraakshay9,1
chintu002,rssurjewala,1
chintztoo,rahulroushan,1
chirag_nisha,RaoulGMI,1
chirag24576,kamaaaa6,1
chiragadvani,rahulroushan,1
chiragdotcom,SanaSecurities,1
chiraghcherian,ramanbala7,-1
chiragmshah1,rahulroushan,1
chiranjib_sur,ModiBharosa,1
chiranthhr,URautelaForever,1
chirayu_bansal,Cheatedbuyer,1
chirmattichhori,dna,1
CHIRU_NEWS,elijahchase9,-1
CHIRU_NEWS,sunilguts,-1
ChitrangBisht,deepakdv217,-1
chkoushik2,attomeybharti,1
ChockBlain,aalbertjac,-1
ChockBlain,kidoseagle0312,-1
ChockBlain,ottlegalrebels,-1
ChockBlain,wolfstreett,-1
chomal_vikas,ModiBharosa,1
choopbudbak,gauravcsawant,1
choppybaba,rishibagree,1
Chopsyturvey,victoryvinoll,-1
chotivalebaba,ModiBharosa,1
chotivalebaba,Punitspeaks,1
chottagappu,ssurjewala,1
choudharylaxmi,NSuMEeT1,1
choudhuryakmal,Dipankar_cpiml,1
choudhuryakmal,DrKumarVishwas,1
choudhurysam1,ashu3page,1
choudhurysam1,barbarindian,1
choudhurysam1,Vidyut,1
chowdhryguru,rssurjewala,1
chowhanpriyanka,DrKumarVishwas,1
choyyan,jamewils,1
chrisdz12,AnaMyID,1
christianocon,PaulTassi,1
chriswilks1982,AlfredoMancuso,1
chunnilal311,renu_18,1
chup_kar_yaar,URautelaForever,1
chupchap,nixxin,1
chweeneytodd,5Forty3,1
chweeneytodd,Atheist_Krishna,1
chweeneytodd,centerofright,1
chweeneytodd,gauravcsawant,1
chweeneytodd,KiranKS,1
chweeneytodd,MilanV,1
chweeneytodd,pGurus1,1
chweeneytodd,smarket,1
chweeneytodd,URautelaForever,1
chyprashant,Lovely_Sathish,1
CimGOI,gahana99,-1
CimGOI,vbatra198223,-1
cindykayhogan1,Lukewearechange,1
cinemaakikasam,Atheist_Krishna,1
cioandleader,shubhlime,-1
CiscoBlogs,larialgenviller,-1
citizen99global,sundeepgummadi,1
citizenfl,Timcast,1
citizenspov,aartic02,1
citizenspov,kanikacart,1
citizenspov,kapsology,1
citizenspov,SAURAVK09644570,1
ciubdeeeg,BajajAllianzLIC,1
cj_india,gauravcsawant,1
cjmitra,Joydas,1
ck54c,Hemant_80,1
ck54c,SAURAVK09644570,1
ck54c,ShirishKunder,1
ckavita123,URautelaForever,1
ckchaitu,johnstanly,1
ckraaman,kanimozhi,1
cksandysk,Joydas,1
ckshukla11,gauravcsawant,1
ckswetha1,SecretaryMEITY,1
clal1295,DrKumarVishwas,1
clarkkent63,Timcast,1
cleamounette,steve_hanke,1
clefer10,rssurjewala,1
cleviic,ayyappanramasam,-1
cleviic,shanmugam_18,-1
cleviic,ShashiTharoor,1
click2amit,airnewsalerts,1
click2amit,dna,1
clkadel,ModiBharosa,1
clockroots,b50,1
cloudexpertsi,mkatju,1
clsmurali,MrMurali_M,1
clydesheltont_5,centerofright,1
cm5252,LionelMedia,1
cm92q,DrKumarVishwas,1
cmasureshpetkar,aartic02,1
cmasureshpetkar,DrKumarVishwas,1
CMOMaharashtra,aashish8294,-1
CMOMaharashtra,akashsarraf21,-1
CMOMaharashtra,amolgadhave1989,-1
CMOMaharashtra,ashokdhamu,-1
CMOMaharashtra,bharat_desh,-1
CMOMaharashtra,bhaweshtiwari,-1
CMOMaharashtra,comonuman,-1
CMOMaharashtra,dineshbthakur,-1
CMOMaharashtra,draksbond,-1
CMOMaharashtra,enzacdesccom191,-1
CMOMaharashtra,indraneelc1,-1
CMOMaharashtra,javeedali83,-1
CMOMaharashtra,makarand059,-1
CMOMaharashtra,piechuckerr,-1
CMOMaharashtra,rahultkd,-1
CMOMaharashtra,rajendra_hash,-1
CMOMaharashtra,ramdamsamuel,-1
CMOMaharashtra,ravinmarwaha,-1
CMOMaharashtra,rishi_matrix,-1
CMOMaharashtra,ronakdhadiwal3,-1
CMOMaharashtra,rrr23saini,-1
CMOMaharashtra,srushticomputer,-1
CMOMaharashtra,ssaangi,-1
cmpdil,PIB_India,1
cmpfoindia,PIB_India,1
cmpfoindia,PiyushGoyalOffc,1
CNBCi,carlosmborbon,-1
CNBCi,emmanuelheifa,-1
cnfusdsinceborn,NG_withINC,1
