username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
newone00101;2017-01-02 15:10;2;3;"#Jallikattu identity aggregator - Kindly support to us. #Don 't play with our #Traditional @PMOIndia @INCIndia @BJP4India @NaamTamilarcom";;@PMOIndia @INCIndia @BJP4India @NaamTamilarcom;#Jallikattu #Don #Traditional;"815855161570631681";https://twitter.com/newone00101/status/815855161570631681
Shan5115;2017-01-02 15:07;1;0;"உணர்வோடு வாழ்வதே ஒரு சாதனை தான்.. #jallikattu #Prideandjudice http:// ln.is/www.youtube.co m/FiEsc …";;;#jallikattu #Prideandjudice;"815854476292722688";https://twitter.com/Shan5115/status/815854476292722688
iamaravindswamy;2017-01-02 15:05;3;2;"Now media has started talking about #Jallikattu issue to gain TRP also celebs and sportsman for money sake துணிவே துணை #WeWantJallikattu";;;#Jallikattu #WeWantJallikattu;"815854108724772864";https://twitter.com/iamaravindswamy/status/815854108724772864
news7tamil;2017-01-02 15:02;15;30;"இந்த ஆண்டாவது நடைபெறுமா ஜல்லிக்கட்டு? டெல்லியில் உண்ணாவிரத போராட்டம்! விவரம்: http:// bit.ly/2i1r2EW | #Jallikattu | #HungerStrike pic.twitter.com/OA2e0Wir44";;;#Jallikattu #HungerStrike;"815853223776915456";https://twitter.com/news7tamil/status/815853223776915456
Nandhu95;2017-01-02 14:52;2;3;"do u aware about slaughterhouse in india????? #TNneedsJALIKATTU #jallikattu";;;#TNneedsJALIKATTU #jallikattu;"815850690610216960";https://twitter.com/Nandhu95/status/815850690610216960
kalimuthup77;2017-01-02 14:47;1;0;"எவன் தடுத்தாலும் இந்த வருஷம் #Jallikattu நடத்துறோம் pic.twitter.com/9iqmoLRoZF";;;#Jallikattu;"815849362723139584";https://twitter.com/kalimuthup77/status/815849362723139584
veeramkaru;2017-01-02 14:45;1;1;"#Jallikattu is our birthright";;;#Jallikattu;"815848941581377536";https://twitter.com/veeramkaru/status/815848941581377536
thamizhan_sid;2017-01-02 14:41;0;0;".. jus wanna know tat.. yu r really supporting PETA to ban #jallikattu ???";;;#jallikattu;"815847903092736004";https://twitter.com/thamizhan_sid/status/815847903092736004
SelfieSunil;2017-01-02 14:39;3;3;"More People Died because of TASMAC Than #Jallikattu SC, Can You Band That Too?? http:// fb.me/3magNhLF0";;;#Jallikattu;"815847357329731586";https://twitter.com/SelfieSunil/status/815847357329731586
vignesh7773;2017-01-02 14:33;3;5;"#MKStalin invite #jallikattu #TNneedsJALIKATTU #WeWantJallikattu @JAnbazhagan @jallikattu1 @jallikattu_ @JallikattuT pic.twitter.com/bT6SJsddvB";;@JAnbazhagan @jallikattu1 @jallikattu_ @JallikattuT;#MKStalin #jallikattu #TNneedsJALIKATTU #WeWantJallikattu;"815846000753541120";https://twitter.com/vignesh7773/status/815846000753541120
Phineas1337;2017-01-02 14:32;0;0;"India is No. 1 is exporting beef. India also banned #jallikattu . That now makes no sense. Since when playing is... http:// fb.me/MnPXBOLW";;;#jallikattu;"815845722130096128";https://twitter.com/Phineas1337/status/815845722130096128
thatsTamil;2017-01-02 14:30;6;18;".@iam_str ஜல்லிக்கட்டுக்காக போராடும் சிம்பு http:// tamil.oneindia.com/videos/simbu-s upports-jallikkattu-28145.html … #jallikattu #ஜல்லிக்கட்டு";;@iam_str;#jallikattu #;"815845326548451329";https://twitter.com/thatsTamil/status/815845326548451329
jeevaskj;2017-01-02 14:29;6;9;"2017 My 1st drawing .... I support jallikattu.... This is our tamilnadu tradition... No one to stop this.... #jallikattu #weneedjallikattu pic.twitter.com/XvKZK0LG37";;;#jallikattu #weneedjallikattu;"815844932233654272";https://twitter.com/jeevaskj/status/815844932233654272
ransan44;2017-01-02 14:26;0;0;"https:// youtu.be/_DN0x31ZHpw #jallikattu #BanPeta #Banpetaindia";;;#jallikattu #BanPeta #Banpetaindia;"815844254438326274";https://twitter.com/ransan44/status/815844254438326274
SGGeet;2017-01-02 14:25;6;5;"Amazing but still thr r so many fools who r not gonna bothered.. Let's fight for our rights #jallikattu https:// twitter.com/Endhirapulavan /status/815040118515974144 …";;;#jallikattu;"815843964418805762";https://twitter.com/SGGeet/status/815843964418805762
Seeni_Karuppa;2017-01-02 14:25;1;2;"Put Chutney released new video about #Jallikattu http:// fb.me/3vEsAJB4z";;;#Jallikattu;"815843935495081988";https://twitter.com/Seeni_Karuppa/status/815843935495081988
Bhuni058;2017-01-02 14:24;1;3;"It's good to see #tnpolitics is getting involved to support #jallikattu";;;#tnpolitics #jallikattu;"815843816859168768";https://twitter.com/Bhuni058/status/815843816859168768
isurendhiran;2017-01-02 14:24;0;2;"@NiranjanRaina Watch this Video. After tell ur opinion about #jallikattu https:// youtu.be/T1p9wUHFfL4 #TNneedsJALIKATTU";;@NiranjanRaina;#jallikattu #TNneedsJALIKATTU;"815843647237357568";https://twitter.com/isurendhiran/status/815843647237357568
isurendhiran;2017-01-02 14:23;0;0;"Watch this Video. After tell ur opinion about #jallikattu https:// youtu.be/T1p9wUHFfL4 #TNneedsJALIKATTU";;;#jallikattu #TNneedsJALIKATTU;"815843474901782528";https://twitter.com/isurendhiran/status/815843474901782528
isurendhiran;2017-01-02 14:23;1;3;"Watch this Video. After tell ur opinion about #jallikattu https:// youtu.be/T1p9wUHFfL4 #TNneedsJALIKATTU";;;#jallikattu #TNneedsJALIKATTU;"815843388582989824";https://twitter.com/isurendhiran/status/815843388582989824
isurendhiran;2017-01-02 14:22;0;3;"Watch this Video. After tell ur opinion about #jallikattu https:// youtu.be/T1p9wUHFfL4 #TNneedsJallikattu";;;#jallikattu #TNneedsJallikattu;"815843105001926657";https://twitter.com/isurendhiran/status/815843105001926657
isurendhiran;2017-01-02 14:21;0;0;"Watch this Video. After tell ur opinion about #jallikattu https:// youtu.be/T1p9wUHFfL4 #TNneedsJallikattu";;;#jallikattu #TNneedsJallikattu;"815842829532614656";https://twitter.com/isurendhiran/status/815842829532614656
funjollycom;2017-01-02 14:04;1;1;"WE NEED OUR JALLIKATTU !!! #Jallikattu #TNneedsJALLIKATTU Keep Support & #SaveJallikattu @jallikattu_ http:// funjolly.com/fb-profile-pic ture-frames-i-support-jallikattu-2 …";;@jallikattu_;#Jallikattu #TNneedsJALLIKATTU #SaveJallikattu;"815838592425594880";https://twitter.com/funjollycom/status/815838592425594880
salma180877;2017-01-02 14:03;0;1;"but please I don't want #jallikattu story....boring";;;#jallikattu;"815838421201494016";https://twitter.com/salma180877/status/815838421201494016
lsunil;2017-01-02 14:02;4;5;"BBC News - Jallikattu: Why India bullfighting ban 'threatens native breeds' http:// ln.is/www.bbc.com/ne ws/F1SrC … #Jallikattu";;;#Jallikattu;"815838079911100416";https://twitter.com/lsunil/status/815838079911100416
sathiyamnews;2017-01-02 13:59;1;6;"ஜல்லிக்கட்டுக்கு அனுமதி கோரி மதுரை அலங்காநல்லூரில் ஜன.9ல் தேமுதிக தலைவர் விஜயகாந்த் தலைமையில் ஆர்ப்பாட்டம். #DMDK #Vijayakanth #jallikattu pic.twitter.com/on67wD3ilc";;;#DMDK #Vijayakanth #jallikattu;"815837305793413120";https://twitter.com/sathiyamnews/status/815837305793413120
MithunCreativeW;2017-01-02 13:57;4;1;"Today @MithunCreativeW CEO @mithunkbabu Launched a common logo for #TNneedsJALLIKATTU as a Supporting from Us for the #jallikattu in Tn pic.twitter.com/yTm5uAFnF9";;@MithunCreativeW @mithunkbabu;#TNneedsJALLIKATTU #jallikattu;"815836949223276544";https://twitter.com/MithunCreativeW/status/815836949223276544
Viralimalai1;2017-01-02 13:52;0;1;"#jallikattu pic.twitter.com/pz1MBAMfpp";;;#jallikattu;"815835574003236864";https://twitter.com/Viralimalai1/status/815835574003236864
shoarko14;2017-01-02 13:49;4;6;"#weneedourjallikattu #TNneedsJALLIKATU #tnneedjallikatu #jallikattu pic.twitter.com/2Vcc3PpDAL";;;#weneedourjallikattu #TNneedsJALLIKATU #tnneedjallikatu #jallikattu;"815834808572121088";https://twitter.com/shoarko14/status/815834808572121088
mithunkbabu;2017-01-02 13:46;1;2;"Today Launching a Common Logo For #Jallikattu A Support From Us For #Tnneedsjallikattu a Logo From @MithunCreativeW By #mithunKBabu pic.twitter.com/PC9zEJYbr4";;@MithunCreativeW;#Jallikattu #Tnneedsjallikattu #mithunKBabu;"815834102427422720";https://twitter.com/mithunkbabu/status/815834102427422720
SreevasS;2017-01-02 13:38;4;5;"#Jallikattu - http://www. bbc.co.uk/news/world-asi a-india-36798500 … @BBC A comical take - https:// youtu.be/_DN0x31ZHpw @put_chutney";;@BBC @put_chutney;#Jallikattu;"815832157302177793";https://twitter.com/SreevasS/status/815832157302177793
News2_In;2017-01-02 13:34;0;0;"பீட்டாவுக்கு தடை விதிங்க..! - கொந்தளிக்கும் அமெரிக்கர்கள்..! - News2.in #PETA #USA #animals #jallikattu #PETAnimals https:// shar.es/1DkuKy";;;#PETA #USA #animals #jallikattu #PETAnimals;"815831013343404032";https://twitter.com/News2_In/status/815831013343404032
news2in;2017-01-02 13:32;0;0;"பீட்டாவுக்கு தடை விதிங்க..! - கொந்தளிக்கும் அமெரிக்கர்கள்..! #PETA #USA #animals #jallikattu #PETAnimals ... http:// fb.me/5DYCULghH";;;#PETA #USA #animals #jallikattu #PETAnimals;"815830598426173440";https://twitter.com/news2in/status/815830598426173440
News18TamilNadu;2017-01-02 13:30;9;16;"#News18Tamilnadu #jallikattu ஜனவரி 9ல் மதுரையில் ஜல்லிக்கட்டு நடத்தக்கோரி தேமுதிக சார்பில் போராட்டம் நடத்தப்படும் - விஜயகாந்த் அறிவிப்பு pic.twitter.com/fq2LqUezMC";;;#News18Tamilnadu #jallikattu;"815830229881004032";https://twitter.com/News18TamilNadu/status/815830229881004032
PTTVOnlineNews;2017-01-02 13:30;12;34;"#Vijayakanth #Jallikattu #Protest #SaveJallikattu pic.twitter.com/BZIZBFJwpi";;;#Vijayakanth #Jallikattu #Protest #SaveJallikattu;"815830108225159169";https://twitter.com/PTTVOnlineNews/status/815830108225159169
ThanthiTV;2017-01-02 13:30;19;51;"ஜல்லிக்கட்டுக்கு அனுமதி கோரி மதுரை அலங்காநல்லூரில் ஜன.9ல் #DMDK தலைவர் #Vijayakanth தலைமையில் ஆர்ப்பாட்டம். #Jallikattu #Alanganallur pic.twitter.com/3GKtMKtjZJ";;;#DMDK #Vijayakanth #Jallikattu #Alanganallur;"815829993045360640";https://twitter.com/ThanthiTV/status/815829993045360640
Anbil_Mahesh;2017-01-02 13:29;68;250;"மிக நீண்ட பாரம்பரியமிக்க நமது #Jallikattu விளையாட்டை மீட்டெடுக்க மதுரையில் தளபதி @mkstalin தலைமையில் கழக அடலேறுகள் பெருந்திரளாக ஒன்றிணைவோம் pic.twitter.com/hIBiF5efeZ";;@mkstalin;#Jallikattu;"815829831245971456";https://twitter.com/Anbil_Mahesh/status/815829831245971456
ImHharan;2017-01-02 13:24;1;1;"உணர்வோட வாழ்றதே ஒரு சாதனை தான்டா.. #tnneedjallikatu #jallikattu written by @imrajmohan directed by myself https://www. youtube.com/watch?v=_DN0x3 1ZHpw …";;@imrajmohan;#tnneedjallikatu #jallikattu;"815828628600561664";https://twitter.com/ImHharan/status/815828628600561664
vinith54134412;2017-01-02 13:24;1;1;"#jallikattu";;;#jallikattu;"815828500003299328";https://twitter.com/vinith54134412/status/815828500003299328
vishnulistens;2017-01-02 13:23;0;0;"I support #jallikattu do youuu????? https://www. instagram.com/p/BOwRqynF1N0/";;;#jallikattu;"815828414041063424";https://twitter.com/vishnulistens/status/815828414041063424
selvaprasad_vs;2017-01-02 13:22;1;1;"#jallikattu #TNneedsJallikatu #SaveJallikattu http:// fb.me/62YEEk8aK";;;#jallikattu #TNneedsJallikatu #SaveJallikattu;"815828014466408448";https://twitter.com/selvaprasad_vs/status/815828014466408448
vijaitrk;2017-01-02 13:20;0;0;"#jallikattu is pride of #TamilNadu https:// twitter.com/karthick98424/ status/815818964303548416 …";;;#jallikattu #TamilNadu;"815827637578985473";https://twitter.com/vijaitrk/status/815827637578985473
Byrahulchhibber;2017-01-02 13:19;1;0;"My Lords of Supreme Court of #India would some day Lord over social media too leave alone #BCCI #jallikattu they are still #imperialist";;;#India #BCCI #jallikattu #imperialist;"815827271353180160";https://twitter.com/Byrahulchhibber/status/815827271353180160
perumalraya;2017-01-02 13:18;1;3;"#TamilNadu #weneedourjallikattu #SaveJallikattu #jallikattu Ban #PETA pic.twitter.com/M2xIof2PXT";;;#TamilNadu #weneedourjallikattu #SaveJallikattu #jallikattu #PETA;"815827108446556160";https://twitter.com/perumalraya/status/815827108446556160
prasavarun;2017-01-02 13:17;0;0;"I support #jallikattu Na meesaiya murikki solluva #Thamizhanda Ec: #Venkat_Jadeja Tnx da..… https://www. instagram.com/p/BOwQ6Rzg6Lt/";;;#jallikattu #Thamizhanda #Venkat_Jadeja;"815826740996083712";https://twitter.com/prasavarun/status/815826740996083712
santhasa75;2017-01-02 13:15;0;0;"#Jallikattu gone! https:// twitter.com/kdrajagopal/st atus/815822505671819264 …";;;#Jallikattu;"815826333968142336";https://twitter.com/santhasa75/status/815826333968142336
SamayamTamil;2017-01-02 13:14;1;3;"ஜல்லிக்கட்டு நடத்தக்கோரி வரும் 9ம் தேதி அலங்காநல்லூரில் விஜயகாந்த் தலைமையில் ஆர்ப்பாட்டம் #vijaykanth #DMDK #jallikattu #Madurai pic.twitter.com/5u7UeuRdfv";;;#vijaykanth #DMDK #jallikattu #Madurai;"815826104925622272";https://twitter.com/SamayamTamil/status/815826104925622272
peter_vas;2017-01-02 13:01;0;1;"But what about #jallikattu ?";;;#jallikattu;"815822871846993920";https://twitter.com/peter_vas/status/815822871846993920
ursmathu;2017-01-02 12:50;1;2;"#jallikattu pic.twitter.com/p4drYWkuwX";;;#jallikattu;"815819961264406528";https://twitter.com/ursmathu/status/815819961264406528
karthictk;2017-01-02 12:48;0;2;"#we #want #jallikattu pic.twitter.com/qoIyKWft5U";;;#we #want #jallikattu;"815819432631091200";https://twitter.com/karthictk/status/815819432631091200
mswami;2017-01-02 12:47;0;1;"#DahiHandi #Jallikattu , #Sabarimala , #BCCI , National Anthem etc. SC busy with Faltu timepass while Millions of cases languish for Decades!";;;#DahiHandi #Jallikattu #Sabarimala #BCCI;"815819281078231040";https://twitter.com/mswami/status/815819281078231040
RaguRudazz;2017-01-02 12:46;0;0;"nechiyama voi share panrom change vara vakanum #jallikattu entha Pongal ku vara kakurom";;;#jallikattu;"815818988135600128";https://twitter.com/RaguRudazz/status/815818988135600128
ckrishnapandian;2017-01-02 12:39;3;2;"#PETA #jallikattu pic.twitter.com/eqSgMZ2wjY";;;#PETA #jallikattu;"815817363308220416";https://twitter.com/ckrishnapandian/status/815817363308220416
iamsais;2017-01-02 12:38;0;0;"#Jallikattu #IndiaNeedsJallikattu https://www. youtube.com/shared?ci=j9ov Nyr-N8k …";;;#Jallikattu #IndiaNeedsJallikattu;"815816905504145408";https://twitter.com/iamsais/status/815816905504145408
jallikattu_tn;2017-01-02 12:27;3;2;"Real Face of @peta exposed.. Peta kills the Animals & banning our cultural one #jallikattu . Americans banned Peta.. #tnneedjallikatu pic.twitter.com/kTnxWjNo9Y";;@peta;#jallikattu #tnneedjallikatu;"815814314057576448";https://twitter.com/jallikattu_tn/status/815814314057576448
IamRamesh_vijay;2017-01-02 12:24;2;2;"WE NEED OUR JALLIKATTU !!! #Jallikattu #TNneedsJALLIKATTU Keep Support & #SaveJallikattu !!! RT&SPREAD @Actor_Vivek @actor_jayamravi pic.twitter.com/1eLFXPoOAA";;@Actor_Vivek @actor_jayamravi;#Jallikattu #TNneedsJALLIKATTU #SaveJallikattu;"815813490619326464";https://twitter.com/IamRamesh_vijay/status/815813490619326464
isurendhiran;2017-01-02 12:17;0;0;"Watch this Video. After tell ur opinion about #jallikattu #tnneedjallikatu https:// youtu.be/T1p9wUHFfL4";;;#jallikattu #tnneedjallikatu;"815811686527594497";https://twitter.com/isurendhiran/status/815811686527594497
isurendhiran;2017-01-02 12:16;1;2;"Watch this Video. After tell ur opinion about #jallikattu #tnneedjallikatu https:// youtu.be/T1p9wUHFfL4";;;#jallikattu #tnneedjallikatu;"815811502921945088";https://twitter.com/isurendhiran/status/815811502921945088
isurendhiran;2017-01-02 12:13;1;1;"Watch this Video. After tell ur opinion about #jallikattu #tnneedjallikatu https:// youtu.be/T1p9wUHFfL4";;;#jallikattu #tnneedjallikatu;"815810731174141952";https://twitter.com/isurendhiran/status/815810731174141952
ezhil_erode;2017-01-02 12:12;0;0;"#Jallikattu TNneedsJallikattu";;;#Jallikattu;"815810527041437696";https://twitter.com/ezhil_erode/status/815810527041437696
