"","X","Flow_from_user","Flow_to_user","flow"
"9984",9984,"ashu3page","lovely_phaaji",-1
"10078",10078,"ashu3page","maddy_saheb",-1
"10116",10116,"ashu3page","magicbull1962",-1
"10144",10144,"ashu3page","mahaveernetaji",-1
"10284",10284,"ashu3page","mandeep2025",-1
"10290",10290,"ashu3page","mandirchorbjp",-1
"10316",10316,"ashu3page","manikptk",-1
"10356",10356,"ashu3page","manishbhardwaj1",-1
"10400",10400,"ashu3page","manju_datta",-1
"10426",10426,"ashu3page","mannu209",-1
"10472",10472,"ashu3page","mansoor05026046",-1
"10540",10540,"ashu3page","martikhabre",-1
"10676",10676,"ashu3page","mdisrafil095",-1
"11050",11050,"ashu3page","mnakthar",-1
"11120",11120,"ashu3page","moeen_sayed_86",-1
"11136",11136,"ashu3page","mohanchamathil",-1
"11232",11232,"ashu3page","monsun14",-1
"11442",11442,"ashu3page","mukeshrai881",-1
"11488",11488,"ashu3page","muntaziraapka",-1
"11526",11526,"ashu3page","muzzammilaap",-1
"11580",11580,"ashu3page","myvivek1989",-1
"11606",11606,"ashu3page","naam_pk",-1
"11864",11864,"ashu3page","naveenbebra",-1
"11918",11918,"ashu3page","nawabmirosmana2",-1
"11924",11924,"ashu3page","nayak22092008",-1
"11938",11938,"ashu3page","nazrah",-1
"12074",12074,"ashu3page","niazishadab",-1
"12886",12886,"ashu3page","patel6786",-1
"12984",12984,"ashu3page","pdrsudhakar",-1
"13112",13112,"ashu3page","plahlu50",-1
"13160",13160,"ashu3page","politrick_",-1
"13266",13266,"ashu3page","pradeep4aap",-1
"13272",13272,"ashu3page","pradeep57405168",-1
"13342",13342,"ashu3page","pramodkr7227",-1
"13418",13418,"ashu3page","prashantaap",-1
"13602",13602,"ashu3page","prince_chd",-1
"13684",13684,"ashu3page","proudaapian1",-1
"13996",13996,"ashu3page","rahulj_09",-1
"14008",14008,"ashu3page","rahulkandwar",-1
"14190",14190,"ashu3page","rajeshdm10",-1
"14500",14500,"ashu3page","rangasiyaar",-1
"14516",14516,"ashu3page","ranjity64774415",-1
"14834",14834,"ashu3page","renjjo",-1
"15030",15030,"ashu3page","rkam105",-1
"15294",15294,"ashu3page","rsrajat365",-1
"15426",15426,"ashu3page","saadseyes7",-1
"15502",15502,"ashu3page","sadelhisatish1",-1
"15566",15566,"ashu3page","sahilcongres1",-1
"15756",15756,"ashu3page","samk7019",-1
"16034",16034,"ashu3page","santhosh7681",-1
"16150",16150,"ashu3page","satenderm",-1
"16240",16240,"ashu3page","saurav_mrigank",-1
"16350",16350,"ashu3page","sehgal_indian",-1
"16498",16498,"ashu3page","shahzadadeindia",-1
"16554",16554,"ashu3page","shaktishekhar39",-1
"16700",16700,"ashu3page","shehzad_ind",-1
"16702",16702,"ashu3page","sheikabdurahman",-1
"16714",16714,"ashu3page","shekhargawade",-1
"16830",16830,"ashu3page","shiyadshah",-1
"17178",17178,"ashu3page","skg31skg",-1
"17186",17186,"ashu3page","skneel1",-1
"17210",17210,"ashu3page","slb_kr",-1
"17468",17468,"ashu3page","sourabhx25",-1
"17698",17698,"ashu3page","ssagar561",-1
"17708",17708,"ashu3page","sshail5455",-1
"18096",18096,"ashu3page","sunny4aap",-1
"18150",18150,"ashu3page","surajrai_",-1
"18272",18272,"ashu3page","swamivipin",-1
"18814",18814,"ashu3page","tinni_aphrodite",-1
"18824",18824,"ashu3page","tiranga1947",-1
"19936",19936,"ashu3page","virdisharma",-1
"20232",20232,"ashu3page","waseemqadiri",-1
"20292",20292,"ashu3page","whozdistauheed",-1
"2461",2461,"ashuakt85","SecretaryMEITY",1
"2463",2463,"ashugupta288","ianuragthakur",1
"2465",2465,"ashujoshi27","ippatel",1
"2467",2467,"ashujoshi27","rahulroushan",1
"15160",15160,"ashujoshi27","rohitgokhale",-1
"2469",2469,"ashujoshi27","ShefVaidya",1
"2471",2471,"ashusingh0086","IRS_India",1
"2473",2473,"ashutosh_akm","ModiBharosa",1
"2475",2475,"ashutosh614","ModiBharosa",1
"2477",2477,"ashutoshbadure","URautelaForever",1
"2479",2479,"ashutoshk55","PiyushGoyalOffc",1
"2481",2481,"ashutoshmakup","SreeIyer1",1
"2483",2483,"ashutoshpanday1","DrKumarVishwas",1
"2485",2485,"ashutoshsinha00","nixxin",1
"2487",2487,"ashutoshsinha00","raveeshbhalla",1
"2489",2489,"ashutri74","PiyushGoyalOffc",1
"2491",2491,"ashvinn15","AskAnshul",1
"2493",2493,"ashvinn15","ModiBharosa",1
"2495",2495,"ashwanis_24","Ra_THORe",1
"2497",2497,"ashwanisinghgwl","ModiBharosa",1
"4524",4524,"AshwinderRaj","daphinedndc",-1
"2499",2499,"ashwinguru","attomeybharti",1
"2501",2501,"ashwinkenkare","Joydas",1
"11338",11338,"ashwinmushran","mrsinghcricump",-1
"17910",17910,"asiannewsindia","suhana41",-1
"20468",20468,"AsiaSociety","yeonancyb",-1
"6932",6932,"asiatimesonline","hey_hey_mikey",-1
"2503",2503,"asifplaisar","SrinagarTimes_",1
"2505",2505,"asimuddin_1997","ShirishKunder",1
"2507",2507,"asitawasthi_","sukanyaiyer2",1
"2509",2509,"asitrai9","rssurjewala",1
"2511",2511,"asivasankar75","jamewils",1
"278",278,"AskAnshul","4bhi9",-1
"316",316,"AskAnshul","593dbc0a0b54405",-1
"848",848,"AskAnshul","abichengannur",-1
"992",992,"AskAnshul","aesish",-1
"994",994,"AskAnshul","aeykaash",-1
"1152",1152,"AskAnshul","ajkrjha",-1
"1188",1188,"AskAnshul","akash481991",-1
"1192",1192,"AskAnshul","akashback",-1
"1476",1476,"AskAnshul","ameettweets",-1
"1700",1700,"AskAnshul","anantha4500",-1
"2192",2192,"AskAnshul","arpitsizzle",-1
"2438",2438,"AskAnshul","ashokalions",-1
"2492",2492,"AskAnshul","ashvinn15",-1
"2556",2556,"AskAnshul","asurpurkar",-1
"2822",2822,"AskAnshul","babuji9",-1
"2924",2924,"AskAnshul","bank_tehran",-1
"3172",3172,"AskAnshul","best_brt",-1
"3270",3270,"AskAnshul","bharatvidhataa",-1
"3298",3298,"AskAnshul","bhavadasnkm",-1
"3688",3688,"AskAnshul","brazen_dude",-1
"3784",3784,"AskAnshul","buntyusa1",-1
"3990",3990,"AskAnshul","chandu532",-1
"4026",4026,"AskAnshul","chemelsy",-1
"4450",4450,"AskAnshul","d_decepticons",-1
"4504",4504,"AskAnshul","damrubaba",-1
"4674",4674,"AskAnshul","deepak10811",-1
"4808",4808,"AskAnshul","deshbha",-1
"4900",4900,"AskAnshul","devxix",-1
"4988",4988,"AskAnshul","dhimabhi",-1
"5026",5026,"AskAnshul","dhruvbhim",-1
"5486",5486,"AskAnshul","drtanmaysahu",-1
"5728",5728,"AskAnshul","engineerspoiled",-1
"5872",5872,"AskAnshul","fearless_india",-1
"5914",5914,"AskAnshul","five5stara",-1
"6258",6258,"AskAnshul","giris1156",-1
"6384",6384,"AskAnshul","golgappewala",-1
"6432",6432,"AskAnshul","gorishankaryad1",-1
"6508",6508,"AskAnshul","grumpy_gandhi",-1
"6844",6844,"AskAnshul","hdlproud",-1
"6890",6890,"AskAnshul","hemang_gor",-1
"6970",6970,"AskAnshul","himdevs",-1
"6974",6974,"AskAnshul","himesh_ss",-1
"7180",7180,"AskAnshul","i_run_e",-1
"7348",7348,"AskAnshul","ianalyzed",-1
"7440",7440,"AskAnshul","igautamdeori",-1
"7928",7928,"AskAnshul","isakshiamattoo",-1
"7952",7952,"AskAnshul","ishwar0410",-1
"8016",8016,"AskAnshul","itsharsh1986",-1
"8500",8500,"AskAnshul","jihadilove",-1
"8638",8638,"AskAnshul","jrai56",-1
"8770",8770,"AskAnshul","kabirahun",-1
"9010",9010,"AskAnshul","kasuroor",-1
"9072",9072,"AskAnshul","kayeskay521",-1
"9692",9692,"AskAnshul","kuunnik88",-1
"9990",9990,"AskAnshul","lovelyyy300",-1
"10092",10092,"AskAnshul","madhavk88",-1
"10408",10408,"AskAnshul","manjukorlagunde",-1
"10416",10416,"AskAnshul","mannadeb171",-1
"10482",10482,"AskAnshul","manujsharan",-1
"10640",10640,"AskAnshul","maytkt",-1
"10722",10722,"AskAnshul","mechyyogi",-1
"10844",10844,"AskAnshul","mgrntr",-1
"10890",10890,"AskAnshul","miiindia",-1
"11028",11028,"AskAnshul","mksoni281",-1
"11084",11084,"AskAnshul","modifan62",-1
"11506",11506,"AskAnshul","murthy_sowjanya",-1
"11572",11572,"AskAnshul","mysoulindia",-1
"11684",11684,"AskAnshul","namo_wins",-1
"11730",11730,"AskAnshul","nandureddy",-1
"12146",12146,"AskAnshul","nilleo007",-1
"12436",12436,"AskAnshul","npsshetty",-1
"12458",12458,"AskAnshul","ntsocool1",-1
"12956",12956,"AskAnshul","pawanjrai",-1
"13198",13198,"AskAnshul","powernamo",-1
"13284",13284,"AskAnshul","pradx42",-1
"13470",13470,"AskAnshul","prateek1013",-1
"13534",13534,"AskAnshul","praveensara",-1
"13950",13950,"AskAnshul","rahul_1690",-1
"13970",13970,"AskAnshul","rahul1521993",-1
"13976",13976,"AskAnshul","rahul2277_",-1
"14022",14022,"AskAnshul","rahulrastogi72",-1
"14092",14092,"AskAnshul","raja1260",-1
"14304",14304,"AskAnshul","rajudrnair",-1
"14446",14446,"AskAnshul","ramraj007",-1
"14728",14728,"AskAnshul","rbr6000",-1
"14874",14874,"AskAnshul","retweetkrengeab",-1
"15212",15212,"AskAnshul","roops91",-1
"15462",15462,"AskAnshul","sachaturvedi",-1
"15746",15746,"AskAnshul","samir_patil",-1
"15830",15830,"AskAnshul","sandeep21031983",-1
"15960",15960,"AskAnshul","sanjayhsharma",-1
"16002",16002,"AskAnshul","sanjogkawade",-1
"16040",16040,"AskAnshul","santosh20021983",-1
"16210",16210,"AskAnshul","satyenrohra",-1
"16242",16242,"AskAnshul","savannahrrlatt1",-1
"16288",16288,"AskAnshul","sbeevest",-1
"16516",16516,"AskAnshul","shailendra1212",-1
"16530",16530,"AskAnshul","shailendraaseem",-1
"16768",16768,"AskAnshul","shishshames",-1
"16948",16948,"AskAnshul","shubhsahu93",-1
"17258",17258,"AskAnshul","smjsri",-1
"17346",17346,"AskAnshul","sohamgh9",-1
"17396",17396,"AskAnshul","sonijeetu99",-1
"18302",18302,"AskAnshul","sway_hi",-1
"18570",18570,"AskAnshul","the_arm_chair",-1
"18620",18620,"AskAnshul","thebagchi",-1
"18642",18642,"AskAnshul","theckdas",-1
"18668",18668,"AskAnshul","thehotbharatiya",-1
"18728",18728,"AskAnshul","thetweetbygod",-1
"18892",18892,"AskAnshul","tprafull",-1
"18988",18988,"AskAnshul","trustingindia",-1
"19300",19300,"AskAnshul","v_bipan",-1
"19662",19662,"AskAnshul","viiru09",-1
"19732",19732,"AskAnshul","vikaspandora",-1
"19740",19740,"AskAnshul","vikasy552",-1
"20106",20106,"AskAnshul","vj2infotech",-1
"20174",20174,"AskAnshul","vrkommaraju",-1
"20492",20492,"AskAnshul","yogeshcapri",-1
"20512",20512,"AskAnshul","yogisamatvanand",-1
"20602",20602,"AskAnshul","zasambhu",-1
"20614",20614,"AskAnshul","zeet_s",-1
"7748",7748,"askdheeraj","indieanarch",-1
"2513",2513,"askhkb","rahulroushan",1
"2515",2515,"asksanwar","steve_hanke",1
"2517",2517,"aslam_arp","mkatju",1
"2519",2519,"aslam200227","Devinder_Sharma",1
"2521",2521,"aslisaleem","rssurjewala",1
"2523",2523,"aslivicky","URautelaForever",1
"2525",2525,"aslucs","ShashiTharoor",1
"2527",2527,"asmanksharma","aaanupriyaaa",1
"2529",2529,"asmon_fredrick","rssurjewala",1
"2531",2531,"asoucat","CGDev",1
"2533",2533,"aspchart","MohanRamadurai",1
"2535",2535,"aspremolla","JPAL_Global",1
"17472",17472,"asraghunath","sourava88384237",-1
"2537",2537,"assam123dotcom","BspUp2017",1
"12982",12982,"assassinsps","pdev070",-1
"2539",2539,"assistant_ozil","URautelaForever",1
"2541",2541,"asswesee","rahulroushan",1
"2543",2543,"asterixdegaulle","pGurus1",1
"2545",2545,"asthamittalrg","rssurjewala",1
"2547",2547,"astro_rat","ashu3page",1
"2549",2549,"astro121995","DrKumarVishwas",1
"2551",2551,"astrologistindi","bjpsamvad",1
"2553",2553,"asultan7","URautelaForever",1
"2555",2555,"asurpurkar","AskAnshul",1
"2557",2557,"asutoshap","mahcongress",1
"2559",2559,"asvlalit","jamewils",1
"2561",2561,"atamariya","jairajp",1
"2563",2563,"atanver404","URautelaForever",1
"1960",1960,"Ateendriyo","anshikashukla",-1
"6238",6238,"Ateendriyo","ghoshabhshk",-1
"8904",8904,"Ateendriyo","kapadiapranav",-1
"17626",17626,"Ateendriyo","srini_hariharan",-1
"2565",2565,"ateeqtak","Gadgets360",1
"2854",2854,"ATEKAssetScan","bakerlewis85",-1
"3156",3156,"ATEKAssetScan","bennatureaddict",-1
"5306",5306,"ATEKAssetScan","dollyraydigital",-1
"5330",5330,"ATEKAssetScan","dorothypcarter",-1
"5632",5632,"ATEKAssetScan","edwardmartain",-1
"6052",6052,"ATEKAssetScan","galdinus_gomes",-1
"8422",8422,"ATEKAssetScan","jenkinsshayanna",-1
"9132",9132,"ATEKAssetScan","kerry_gorgone",-1
"10112",10112,"ATEKAssetScan","maeva__davis",-1
"10404",10404,"ATEKAssetScan","manjugautam1962",-1
"12380",12380,"ATEKAssetScan","noemie__taylor",-1
"17260",17260,"ATEKAssetScan","smm_lisa",-1
"17336",17336,"ATEKAssetScan","sofiamiller0",-1
"18246",18246,"ATEKAssetScan","suzieqnelson",-1
"18340",18340,"ATEKAssetScan","sylviajanotta",-1
"20094",20094,"ATEKAssetScan","viviengertsch",-1
"2567",2567,"athappa","ippatel",1
"2569",2569,"atharvakambli","URautelaForever",1
"2571",2571,"athavale_abhi","gauravcsawant",1
"90",90,"Atheist_Krishna","_prejudiced",-1
"136",136,"Atheist_Krishna","000mrs000",-1
"354",354,"Atheist_Krishna","8dilip",-1
"528",528,"Atheist_Krishna","aapkatejubhaiya",-1
"674",674,"Atheist_Krishna","abhashkumarbhoi",-1
"728",728,"Atheist_Krishna","abhijeetkum",-1
"862",862,"Atheist_Krishna","ablearcher7",-1
"944",944,"Atheist_Krishna","aditya9972",-1
"978",978,"Atheist_Krishna","advancedmaushi",-1
"1412",1412,"Atheist_Krishna","am_ujjwal",-1
"1528",1528,"Atheist_Krishna","amitdch",-1
"1684",1684,"Atheist_Krishna","anando_dutta",-1
"1900",1900,"Atheist_Krishna","ankitvasta1",-1
"2072",2072,"Atheist_Krishna","apnadk",-1
"2586",2586,"Atheist_Krishna","athreyaster",-1
"2622",2622,"Atheist_Krishna","atulcfo",-1
"2922",2922,"Atheist_Krishna","banjobawra",-1
"2970",2970,"Atheist_Krishna","baruahrana123",-1
"3000",3000,"Atheist_Krishna","bawri_chori",-1
"3026",3026,"Atheist_Krishna","be_manusya",-1
"3046",3046,"Atheist_Krishna","beiing_tiger_",-1
"3154",3154,"Atheist_Krishna","benjwalanuj",-1
"3164",3164,"Atheist_Krishna","berozgaarhoo",-1
"3202",3202,"Atheist_Krishna","bhaisaabkoram",-1
"3214",3214,"Atheist_Krishna","bhandariadit",-1
"3354",3354,"Atheist_Krishna","bhubana_nanda",-1
"3460",3460,"Atheist_Krishna","bist6govind",-1
"3918",3918,"Atheist_Krishna","chaitanya_cj7",-1
"3934",3934,"Atheist_Krishna","champ_nikk",-1
"4152",4152,"Atheist_Krishna","chweeneytodd",-1
"4172",4172,"Atheist_Krishna","cinemaakikasam",-1
"4260",4260,"Atheist_Krishna","coffeepencamera",-1
"4318",4318,"Atheist_Krishna","control_uday",-1
"4396",4396,"Atheist_Krishna","cricket_holic",-1
"4654",4654,"Atheist_Krishna","deedhinsaan",-1
"4898",4898,"Atheist_Krishna","devsr84",-1
"5016",5016,"Atheist_Krishna","dhruvalp3",-1
"5166",5166,"Atheist_Krishna","dineshlakhanpa1",-1
"6668",6668,"Atheist_Krishna","hanamantaasangi",-1
"6768",6768,"Atheist_Krishna","harrygoswami95",-1
"6772",6772,"Atheist_Krishna","harsh_nagpal",-1
"7022",7022,"Atheist_Krishna","hitler_baba",-1
"7226",7226,"Atheist_Krishna","iamask_avinash",-1
"7244",7244,"Atheist_Krishna","iamgauravkake",-1
"7458",7458,"Atheist_Krishna","ihavnthandle",-1
"7630",7630,"Atheist_Krishna","imsanjay_21",-1
"7846",7846,"Atheist_Krishna","iomkumar",-1
"7980",7980,"Atheist_Krishna","it_keeda",-1
"8020",8020,"Atheist_Krishna","itsmeadii1221",-1
"8082",8082,"Atheist_Krishna","iyengarhgv",-1
"8652",8652,"Atheist_Krishna","jsap4",-1
"8714",8714,"Atheist_Krishna","justkiddingyaar",-1
"8778",8778,"Atheist_Krishna","kachhuaachhaap",-1
"9104",9104,"Atheist_Krishna","keerthinarayan8",-1
"9120",9120,"Atheist_Krishna","kejublackmailer",-1
"9550",9550,"Atheist_Krishna","krutarth8495",-1
"9590",9590,"Atheist_Krishna","kuldpvys",-1
"9846",9846,"Atheist_Krishna","legenddhananjay",-1
"10862",10862,"Atheist_Krishna","mi_puneri",-1
"11082",11082,"Atheist_Krishna","modicure",-1
"11162",11162,"Atheist_Krishna","mohitjakhariya",-1
"11244",11244,"Atheist_Krishna","moodybansal",-1
"11318",11318,"Atheist_Krishna","mrkotians",-1
"11368",11368,"Atheist_Krishna","mshivaram",-1
"11410",11410,"Atheist_Krishna","muditkh",-1
"11592",11592,"Atheist_Krishna","n2r3ndr2",-1
"11652",11652,"Atheist_Krishna","naik_raish",-1
"11744",11744,"Atheist_Krishna","nansknight",-1
"11780",11780,"Atheist_Krishna","naresh0052",-1
"12118",12118,"Atheist_Krishna","niksnirav",-1
"12220",12220,"Atheist_Krishna","nisarg_parikh",-1
"12360",12360,"Atheist_Krishna","nkblr",-1
"12402",12402,"Atheist_Krishna","not_that_techie",-1
"12410",12410,"Atheist_Krishna","notrajnikant",-1
"12628",12628,"Atheist_Krishna","outthinker83",-1
"12842",12842,"Atheist_Krishna","parthpa07241800",-1
"12970",12970,"Atheist_Krishna","payalbhayana",-1
"13046",13046,"Atheist_Krishna","pikukaushal",-1
"13132",13132,"Atheist_Krishna","pmkejri",-1
"13264",13264,"Atheist_Krishna","pradeep3940",-1
"13300",13300,"Atheist_Krishna","prahladkr",-1
"13396",13396,"Atheist_Krishna","prashan20943955",-1
"13410",13410,"Atheist_Krishna","prashant1056",-1
"13438",13438,"Atheist_Krishna","prashantm52",-1
"13568",13568,"Atheist_Krishna","prembhatt0286",-1
"13898",13898,"Atheist_Krishna","raghavrathi15",-1
"14380",14380,"Atheist_Krishna","ramanpran",-1
"14494",14494,"Atheist_Krishna","ranga_swamy",-1
"14638",14638,"Atheist_Krishna","ravikumar_8484",-1
"14730",14730,"Atheist_Krishna","rbr6000",-1
"14928",14928,"Atheist_Krishna","ridhima0107",-1
"14930",14930,"Atheist_Krishna","rightarmover_",-1
"15104",15104,"Atheist_Krishna","rockingmulga",-1
"15430",15430,"Atheist_Krishna","saahilrathi21",-1
"15606",15606,"Atheist_Krishna","sainath_kits",-1
"15740",15740,"Atheist_Krishna","saminsane",-1
"15886",15886,"Atheist_Krishna","sandy_ag",-1
"15966",15966,"Atheist_Krishna","sanjayjoshi27",-1
"16096",16096,"Atheist_Krishna","sarcasticsadhu",-1
"16680",16680,"Atheist_Krishna","shashishekhard",-1
"16742",16742,"Atheist_Krishna","shettyshashank5",-1
"16744",16744,"Atheist_Krishna","shewalevitthal",-1
"16840",16840,"Atheist_Krishna","shobhitjiet",-1
"17136",17136,"Atheist_Krishna","sir_khujliwal",-1
"17206",17206,"Atheist_Krishna","skywalker8901",-1
"17300",17300,"Atheist_Krishna","snjy_rajguru",-1
"17312",17312,"Atheist_Krishna","snoovemehrotra",-1
"17582",17582,"Atheist_Krishna","sri_newton",-1
"17856",17856,"Atheist_Krishna","subramanyajois",-1
"18438",18438,"Atheist_Krishna","tarunpall",-1
"18772",18772,"Atheist_Krishna","thrills_cheap",-1
"18776",18776,"Atheist_Krishna","thumbahasivu",-1
"18778",18778,"Atheist_Krishna","thy_sikander",-1
"18788",18788,"Atheist_Krishna","tigervaishnav",-1
"19092",19092,"Atheist_Krishna","twety_swety",-1
"19094",19094,"Atheist_Krishna","twiish_",-1
"19158",19158,"Atheist_Krishna","ugramveeram123",-1
"19178",19178,"Atheist_Krishna","umadeviumeein",-1
"19200",19200,"Atheist_Krishna","unknownpagal",-1
"19306",19306,"Atheist_Krishna","vaayu_putra",-1
"19386",19386,"Atheist_Krishna","vanshnarayan",-1
"19648",19648,"Atheist_Krishna","viewsspade",-1
"19710",19710,"Atheist_Krishna","vikas_sillycon",-1
"19832",19832,"Atheist_Krishna","vineypandey",-1
"19924",19924,"Atheist_Krishna","virajjk",-1
"20294",20294,"Atheist_Krishna","wicked_asr",-1
"20336",20336,"Atheist_Krishna","woh_ladka",-1
"20480",20480,"Atheist_Krishna","yindia_05",-1
"2573",2573,"atheist_taco","Timcast",1
"2575",2575,"atheistdevil","jairajp",1
"2577",2577,"atheistdevil","jamewils",1
"2579",2579,"atheistdevil","jay_ambadi",1
"2581",2581,"atheistdevil","RealHistoryPic",1
"2583",2583,"atheistdevil","steve_hanke",1
"2585",2585,"athreyaster","Atheist_Krishna",1
"2587",2587,"athu_atharvan","URautelaForever",1
"2589",2589,"atishhr","harshkkapoor",1
"2591",2591,"atishhr","Punitspeaks",1
"2593",2593,"atishj7","URautelaForever",1
"2595",2595,"atk0o","URautelaForever",1
"2597",2597,"atlantesindia","AnchliaAnil",1
"2599",2599,"atlantesindia","centerofright",1
"2601",2601,"atlantesindia","Dhakad_VSL",1
"2603",2603,"atlantesindia","Gitanjali_DS",1
"2605",2605,"atlantesindia","Joydeep_911",1
"2607",2607,"atlantesindia","KiranKS",1
"2609",2609,"atlantesindia","PiyushGoyalOffc",1
"2611",2611,"atlantesindia","rachitmathur5",1
"2613",2613,"atlantesindia","shaggyno1",1
"2615",2615,"atlantesindia","SharmaKhemchand",1
"2617",2617,"atomtech_india","AbhishantPant",1
"530",530,"attomeybharti","aapkegopalrai",-1
"1088",1088,"attomeybharti","aioisoia",-1
"1132",1132,"attomeybharti","ajeetj_20",-1
"1506",1506,"attomeybharti","amit3948",-1
"1796",1796,"attomeybharti","anilmolkere19k",-1
"2060",2060,"attomeybharti","anxjain",-1
"2172",2172,"attomeybharti","arkayvi",-1
"2194",2194,"attomeybharti","arpitsizzle",-1
"2268",2268,"attomeybharti","arunmcops",-1
"2320",2320,"attomeybharti","aryaalok",-1
"2500",2500,"attomeybharti","ashwinguru",-1
"2630",2630,"attomeybharti","atulmohan2",-1
"2646",2646,"attomeybharti","autisticaries",-1
"2802",2802,"attomeybharti","babakigufaa",-1
"3168",3168,"attomeybharti","berrymiraculous",-1
"3794",3794,"attomeybharti","bvijayrao",-1
"3802",3802,"attomeybharti","c_venkat",-1
"3928",3928,"attomeybharti","chakmakmeaag",-1
"4106",4106,"attomeybharti","chkoushik2",-1
"4330",4330,"attomeybharti","coolfunnytshirt",-1
"4540",4540,"attomeybharti","darshan_rs",-1
"4836",4836,"attomeybharti","desiengnr",-1
"4962",4962,"attomeybharti","dharmikshah10",-1
"4978",4978,"attomeybharti","dhawalpatel5",-1
"4992",4992,"attomeybharti","dhirajrathod03",-1
"5726",5726,"attomeybharti","enggjourno",-1
"5902",5902,"attomeybharti","fireboltt",-1
"5968",5968,"attomeybharti","fuckerox",-1
"5986",5986,"attomeybharti","futbolgowtham",-1
"6386",6386,"attomeybharti","golgappewala",-1
"6552",6552,"attomeybharti","gujjublackadder",-1
"7080",7080,"attomeybharti","hrduva",-1
"7108",7108,"attomeybharti","hulkingms",-1
"7584",7584,"attomeybharti","imkbayar",-1
"7778",7778,"attomeybharti","indomitablesoul",-1
"7784",7784,"attomeybharti","infinite_echoes",-1
"7912",7912,"attomeybharti","ironakgupta",-1
"7988",7988,"attomeybharti","ithrahim",-1
"8460",8460,"attomeybharti","jha_vishal1988",-1
"8502",8502,"attomeybharti","jihadilove",-1
"8926",8926,"attomeybharti","kapilsadhale",-1
"9068",9068,"attomeybharti","kavitanf",-1
