,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
14437,RT @trustnorminah: This is the best thing I've seen. #Inauguration https://t.co/91P0OD4SWn,FALSE,0,NA,2017-02-01 22:48:27,FALSE,NA,826925208393089000,NA,Twitter for iPhone,Kash_WithaK,66220,TRUE,FALSE,NA,NA
14438,"RT @ThePatriot143: Science Experts Say Liberals, Not Conservatives, Are Psychotic https://t.co/ZV1WH6fX53 #Inauguration https://t.co/FCiR9d…",FALSE,0,NA,2017-02-01 22:48:03,FALSE,NA,826925104579883000,NA,Mobile Web (M5),WeNeedCoolidge,59,TRUE,FALSE,NA,NA
14439,RT @NikkiBurdine: YES #ROCKYTOP GO #VOLS @UTKnoxville #Inauguration @wusa9 @UTJEM #VFL https://t.co/hkLFSOm63O,FALSE,0,NA,2017-02-01 22:46:49,FALSE,NA,826924797661741000,NA,Twitter Web Client,ramadasa1977,433,TRUE,FALSE,NA,NA
14440,RT @trustnorminah: This is the best thing I've seen. #Inauguration https://t.co/91P0OD4SWn,FALSE,0,NA,2017-02-01 22:45:56,FALSE,NA,826924572284973000,NA,Twitter Web Client,Melanie__Joly,66220,TRUE,FALSE,NA,NA
14441,RT @FunnyVines: Bill looks like he's ready to risk it all.. #Inauguration https://t.co/8jRdESzvn9,FALSE,0,NA,2017-02-01 22:45:38,FALSE,NA,826924496481288000,NA,Twitter for iPad,Bdm235,2505,TRUE,FALSE,NA,NA
14442,The case for #Trump to leave US #MPG standards alone https://t.co/f4q27aVGvF #DonaldTrump #Trump45 #TrumpInauguration #Inauguration,FALSE,0,NA,2017-02-01 22:45:24,FALSE,NA,826924438725734000,NA,TweetDeck,jckronbauer,0,FALSE,FALSE,NA,NA
14443,"RT @Donalds_Diary: Practising my new signature for Friday . . . 
#inauguration https://t.co/cwLeVoIdVl",FALSE,0,NA,2017-02-01 22:44:50,FALSE,NA,826924297486742000,NA,Twitter for Android,WilsonJAH,303,TRUE,FALSE,NA,NA
14444,RT @NPR: Comparing Obama's 2009 #Inauguration crowd (top) to President Trump's (bottom). Images via AP https://t.co/QDOpjOionI https://t.co…,FALSE,0,NA,2017-02-01 22:44:21,FALSE,NA,826924174111281000,NA,Twitter Web Client,laiwindfilmdre1,2265,TRUE,FALSE,NA,NA
14445,RT @trustnorminah: This is the best thing I've seen. #Inauguration https://t.co/91P0OD4SWn,FALSE,0,NA,2017-02-01 22:44:18,FALSE,NA,826924162602136000,NA,Twitter for Android,stumpycats,66220,TRUE,FALSE,NA,NA
14446,"RT @chelseahandler: In exchange for El Chapo, we would like to hand over Donald Trump. #Freetrade. #Inauguration",FALSE,0,NA,2017-02-01 22:44:15,FALSE,NA,826924149461357000,NA,Twitter Web Client,gardmehrever191,7484,TRUE,FALSE,NA,NA
14447,RT @ScottHanson: Political tweet that completely coincides with your opinion.   #Inauguration,FALSE,0,NA,2017-02-01 22:43:53,FALSE,NA,826924059460039000,NA,Twitter Web Client,spandumbballi11,74,TRUE,FALSE,NA,NA
14448,RT @trustnorminah: This is the best thing I've seen. #Inauguration https://t.co/91P0OD4SWn,FALSE,0,NA,2017-02-01 22:43:39,FALSE,NA,826923997879231000,NA,Twitter Web Client,662Maz,66220,TRUE,FALSE,NA,NA
14449,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 22:43:19,FALSE,NA,826923916098695000,NA,Twitter for iPhone,Boas72,5678,TRUE,FALSE,NA,NA
14450,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 22:42:28,FALSE,NA,826923700926738000,NA,Twitter for iPhone,KyraJ18,5678,TRUE,FALSE,NA,NA
14451,"RT @JahovasWitniss: Wait... what!?

#Inauguration https://t.co/zs8rx1MjMc",FALSE,0,NA,2017-02-01 22:42:01,FALSE,NA,826923586459935000,NA,Twitter for Android,TyTheChosenOne,89786,TRUE,FALSE,NA,NA
14452,RT @WayneLuuu: #Inauguration now I believe kanye can be the president <ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>,FALSE,0,NA,2017-02-01 22:41:00,FALSE,NA,826923331635073000,NA,Twitter Web Client,wickpudecep1979,2,TRUE,FALSE,NA,NA
14453,RT @andybes50484929: @AlJazeeraEng Killin #Biafrans for celebratin #Trump #Inauguration by Nigeria Gov'the wrld need 2 take action 2 protec…,FALSE,0,NA,2017-02-01 22:40:37,FALSE,NA,826923235971326000,NA,Twitter for Android,IkpankpumeO,50,TRUE,FALSE,NA,NA
14454,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 22:40:35,FALSE,NA,826923226664038000,NA,Twitter for iPhone,sdesla,3184,TRUE,FALSE,NA,NA
14455,RT @andybes50484929: @amnestyNigeria LOOK #BIAFRANS ARRESTED FOR CELEBRATIN #TRUMP #INAUGURATION OVER 20 KILLED MANY STIL MISSIN BY NIGERIA…,FALSE,0,NA,2017-02-01 22:40:26,FALSE,NA,826923190517715000,NA,Twitter for Android,IkpankpumeO,40,TRUE,FALSE,NA,NA
14456,RT @RichBenjaminUSA: How to confront the new regime? Every. Single. Day. Join me in conversation: https://t.co/ORVB88cxQ5 #Inauguration htt…,FALSE,0,NA,2017-02-01 22:40:18,FALSE,NA,826923153783788000,NA,Twitter Web Client,hellogregory,19,TRUE,FALSE,NA,NA
14457,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 22:40:12,FALSE,NA,826923129498960000,NA,Twitter for iPhone,ethanhunter,5678,TRUE,FALSE,NA,NA
14458,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 22:39:49,FALSE,NA,826923035886309000,NA,Twitter Web Client,louchelarue,5678,TRUE,FALSE,NA,NA
14459,"RT @CharityMapleSop: Aww. I've always found #snowflakes to be rather beautiful, so thanks. #inauguration https://t.co/rPhOAs04OB",FALSE,0,NA,2017-02-01 22:39:07,FALSE,NA,826922859868123000,NA,Twitter for iPhone,Boumanpeter,25211,TRUE,FALSE,NA,NA
14460,"RT @SavageBiden: Trump: Joe, I'd like you to say a short something at the #Inauguration
Biden: Wow really?
Trump: Yes
Biden:  https://t.co/…",FALSE,0,NA,2017-02-01 22:39:02,FALSE,NA,826922836950397000,NA,Twitter for Android,KamerynSmith,4299,TRUE,FALSE,NA,NA
14461,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 22:39:01,FALSE,NA,826922831074189000,NA,Twitter for iPhone,bkmunn,5678,TRUE,FALSE,NA,NA
14462,"RT @RichardAngwin: Following his #Inauguration it looks like #Trump got his wish to bring people together. In opposition to him.

#WomensMa…",FALSE,0,NA,2017-02-01 22:38:10,FALSE,NA,826922618393555000,NA,Twitter Web Client,RayetteFuss,1080,TRUE,FALSE,NA,NA
14463,"RT @rachelkann: Ever wonder where the word #inauguration came from? Interesting-sounding word, right? I got curious… <ed><U+00A0><U+00BD><ed><U+00B5><U+008A><ed><U+00A0><U+00BE><ed><U+00B6><U+0085>
@Hevria 
https://t.…",FALSE,0,NA,2017-02-01 22:37:16,FALSE,NA,826922394279363000,NA,Twitter for iPhone,MusicPerception,1,TRUE,FALSE,NA,NA
14464,RT @TrumpForVets2: Should @POTUS have a weekly show like fireside chats that FDR did? PLEASE VOTE &amp; RT? #Inauguration #InaugurationDay2017…,FALSE,0,NA,2017-02-01 22:36:51,FALSE,NA,826922288180240000,NA,Twitter for iPhone,Jameswilliamgr2,102,TRUE,FALSE,NA,NA
14465,"The Two-Party System doesn't care about the working people. 
#Inauguration
#AntiInauguration

https://t.co/LtMbgP8MDE",FALSE,0,NA,2017-02-01 22:36:36,FALSE,NA,826922222677815000,NA,Twitter Web Client,peacereportnow,0,FALSE,FALSE,NA,NA
14466,CNN took a massive photo during President Trump's #inauguration speech #gigapixel https://t.co/yTao5dQ1bW,FALSE,0,NA,2017-02-01 22:36:24,FALSE,NA,826922176448197000,NA,Twitter Web Client,srikumarpg,0,FALSE,FALSE,NA,NA
14467,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2017-02-01 22:36:22,FALSE,NA,826922168080536000,NA,Twitter for Android,JamoYttri,9324,TRUE,FALSE,NA,NA
14468,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 22:35:35,FALSE,NA,826921969341854000,NA,Twitter for iPhone,SiebrandR,3184,TRUE,FALSE,NA,NA
14469,"RT @MartinKaindel: ""#INAUGURATIONDAY"" — A Bad Lip Reading of Donald #Trump's #Inauguration = #USA  https://t.co/r7977MNQjt",FALSE,0,NA,2017-02-01 22:35:20,FALSE,NA,826921904472719000,NA,Twitter for Android,panthersil,1,TRUE,FALSE,NA,NA
14470,RT @TheGOPReport: If anybody knows this woman who lit a Trump supporter's hair on fire at Donald Trump's #Inauguration please notify the D.…,FALSE,0,NA,2017-02-01 22:34:40,FALSE,NA,826921736545387000,NA,Twitter for iPhone,Jameswilliamgr2,1650,TRUE,FALSE,NA,NA
14471,RT @bigmike1232: here we go again #Inauguration,FALSE,0,NA,2017-02-01 22:34:04,FALSE,NA,826921585101722000,NA,Twitter Web Client,menttugimerd191,2,TRUE,FALSE,NA,NA
14472,"""#INAUGURATIONDAY"" — A Bad Lip Reading of Donald #Trump's #Inauguration = #USA  https://t.co/r7977MNQjt",FALSE,0,NA,2017-02-01 22:33:58,FALSE,NA,826921563777806000,NA,Twitter for iPhone,MartinKaindel,1,FALSE,FALSE,NA,NA
14473,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 22:33:05,FALSE,NA,826921338505925000,NA,Twitter for iPad,wtfjustpicaname,3184,TRUE,FALSE,NA,NA
14474,@NBCNews @TODAYshow but wouldn't go to #Inauguration?....hmmm @DanaPerino,FALSE,0,NBCNews,2017-02-01 22:32:57,FALSE,826920599637336000,826921307484856000,14173315,Twitter Web Client,CCphernow,0,FALSE,FALSE,NA,NA
14475,RT @tlsculturecrush: Barron greets the crowd. #inauguration @Pro8mm @schererforever #theculturecrush https://t.co/cDkcroTVSL,FALSE,0,NA,2017-02-01 22:32:16,FALSE,NA,826921136139088000,NA,Twitter for iPhone,schererforever,1,TRUE,FALSE,NA,NA
14476,Barron greets the crowd. #inauguration @Pro8mm @schererforever #theculturecrush https://t.co/cDkcroTVSL,FALSE,1,NA,2017-02-01 22:32:02,FALSE,NA,826921076147970000,NA,Twitter for iPhone,tlsculturecrush,1,FALSE,FALSE,NA,NA
14477,"RT @Pamela_Moore13: Vandalism in D.C.: Stop calling them protesters. They're vandals; rioters. And should be treated as such!
#Inauguration…",FALSE,0,NA,2017-02-01 22:31:19,FALSE,NA,826920894018757000,NA,Twitter Web Client,alunvitli1989,2499,TRUE,FALSE,NA,NA
14478,RT @theamzi: Oh man this is good. Thought I'd heard that somewhere before... #Inauguration https://t.co/tVSEGlV83A,FALSE,0,NA,2017-02-01 22:30:50,FALSE,NA,826920772736254000,NA,Twitter Web Client,zingpresallo191,7050,TRUE,FALSE,NA,NA
14479,RT @IvankaTrump: A perfect day! #MAGA #inauguration https://t.co/NROtvI5u5u,FALSE,0,NA,2017-02-01 22:30:21,FALSE,NA,826920649948017000,NA,Twitter for Windows Phone,lg_rame,3513,TRUE,FALSE,NA,NA
14480,RT @IvankaTrump: Tomorrow will be an incredible day. Goodnight everyone! #Inauguration #MAGA https://t.co/EkkvXwscHA,FALSE,0,NA,2017-02-01 22:30:17,FALSE,NA,826920636954059000,NA,Twitter for Windows Phone,lg_rame,4578,TRUE,FALSE,NA,NA
14481,RT @IvankaTrump: Heading to the parade! <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #inauguration https://t.co/cBg6UuO05A,FALSE,0,NA,2017-02-01 22:30:15,FALSE,NA,826920626241864000,NA,Twitter for Windows Phone,lg_rame,4655,TRUE,FALSE,NA,NA
14482,RT @FunnyThingsUK: Lincoln certainly looks impressed. #Inauguration #TrumpInauguration https://t.co/hI5fqzw1E2,FALSE,0,NA,2017-02-01 22:29:46,FALSE,NA,826920503415706000,NA,Twitter for Android,semipreciouss,7,TRUE,FALSE,NA,NA
14483,"Ever wonder where the word #inauguration came from? Interesting-sounding word, right? I got curious… <ed><U+00A0><U+00BD><ed><U+00B5><U+008A><ed><U+00A0><U+00BE><ed><U+00B6><U+0085>
@Hevria 
https://t.co/Cmh3Dt3nSl",FALSE,1,NA,2017-02-01 22:29:11,FALSE,NA,826920358523523000,NA,Twitter for iPhone,rachelkann,1,FALSE,FALSE,NA,NA
14484,"RT @ThePatriot143: Science Experts Say Liberals, Not Conservatives, Are Psychotic https://t.co/ZV1WH6fX53 #Inauguration https://t.co/FCiR9d…",FALSE,0,NA,2017-02-01 22:28:52,FALSE,NA,826920276634005000,NA,Twitter Web Client,jwire,59,TRUE,FALSE,NA,NA
14485,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 22:27:49,FALSE,NA,826920012975919000,NA,Twitter for iPad,dmroth710,3184,TRUE,FALSE,NA,NA
14486,"RT @ThePatriot143: Science Experts Say Liberals, Not Conservatives, Are Psychotic https://t.co/ZV1WH6fX53 #Inauguration https://t.co/FCiR9d…",FALSE,0,NA,2017-02-01 22:27:06,FALSE,NA,826919834592109000,NA,Twitter for Android,RitchieJodi,59,TRUE,FALSE,NA,NA
14487,RT @FFL_of_America: Another stunning outfit by Melania Trump. #Inauguration https://t.co/dTEqo4PLz9,FALSE,0,NA,2017-02-01 22:26:57,FALSE,NA,826919798294602000,NA,Twitter for Windows Phone,lg_rame,225,TRUE,FALSE,NA,NA
14488,"RT @ThePatriot143: President Trump puts Obama regulations on the chopping block #inauguration
 https://t.co/2L6fBBfZ6C https://t.co/PjgJqDb…",FALSE,0,NA,2017-02-01 22:26:02,FALSE,NA,826919567318454000,NA,Mobile Web (M5),moongopie,54,TRUE,FALSE,NA,NA
14489,@MMFlint Did you get the tray of gravy #shooters i sent to you for the #inauguration #party? It's gonna be a long 4 years for you. #buckleup,FALSE,0,MMFlint,2017-02-01 22:26:01,FALSE,NA,826919562721555000,20479813,Twitter Web Client,FONYNEWS,0,FALSE,FALSE,NA,NA
14490,"RT @ThePatriot143: Science Experts Say Liberals, Not Conservatives, Are Psychotic https://t.co/ZV1WH6fX53 #Inauguration https://t.co/FCiR9d…",FALSE,0,NA,2017-02-01 22:25:55,FALSE,NA,826919534946840000,NA,TweetCaster for Android,FR_Newbrough,59,TRUE,FALSE,NA,NA
14491,"RT @ThePatriot143: Science Experts Say Liberals, Not Conservatives, Are Psychotic https://t.co/ZV1WH6fX53 #Inauguration https://t.co/FCiR9d…",FALSE,0,NA,2017-02-01 22:25:41,FALSE,NA,826919478902469000,NA,Twitter Web Client,wickwife,59,TRUE,FALSE,NA,NA
14492,"RT @ThePatriot143: Science Experts Say Liberals, Not Conservatives, Are Psychotic https://t.co/ZV1WH6fX53 #Inauguration https://t.co/FCiR9d…",FALSE,0,NA,2017-02-01 22:25:27,FALSE,NA,826919417514750000,NA,Twitter Web Client,Cotton9101,59,TRUE,FALSE,NA,NA
14493,.@Twitter  announced Tues that over 6.824 million viewers #livestreamed the #inauguration thanks to @pbsnewshour: https://t.co/FHotO8Is38,FALSE,0,NA,2017-02-01 22:25:12,FALSE,NA,826919354281366000,NA,Hootsuite,sagecomm,0,FALSE,FALSE,NA,NA
14494,"RT @Slatetothepoint: Wonderful piece by @KellyRocheleau  @The_Citizen on my coverage of #Inauguration 
@ICParkSchool @IthacaCollege 

https…",FALSE,0,NA,2017-02-01 22:24:56,FALSE,NA,826919286715327000,NA,Twitter Web Client,KellyRocheleau,1,TRUE,FALSE,NA,NA
14495,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 22:24:55,FALSE,NA,826919283536122000,NA,Twitter Web Client,Tamaralynn212,3184,TRUE,FALSE,NA,NA
14496,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 22:24:40,FALSE,NA,826919220093010000,NA,Twitter Web Client,CindyRHoff,3184,TRUE,FALSE,NA,NA
14497,RT @FFL_of_America: Another stunning outfit by Melania Trump. #Inauguration https://t.co/dTEqo4PLz9,FALSE,0,NA,2017-02-01 22:24:39,FALSE,NA,826919216234238000,NA,Twitter for iPhone,Jameswilliamgr2,225,TRUE,FALSE,NA,NA
14498,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 22:24:27,FALSE,NA,826919165181125000,NA,Twitter for Android,DianaChic1,3184,TRUE,FALSE,NA,NA
14499,RT @ThePatriot143: BREAKING : Angel Mom Confronts Visibly Shaken Pelosi at Town Hall – TruthFeed https://t.co/p5pyU1Oh1D #Inauguration http…,FALSE,0,NA,2017-02-01 22:23:58,FALSE,NA,826919044452217000,NA,Twitter Web Client,NgahuiaHarold,190,TRUE,FALSE,NA,NA
14500,RT @trustnorminah: This is the best thing I've seen. #Inauguration https://t.co/91P0OD4SWn,FALSE,0,NA,2017-02-01 22:23:42,FALSE,NA,826918976232051000,NA,Twitter Web Client,preftingticon11,66220,TRUE,FALSE,NA,NA
14501,"RT @Bros4America: This is #Texas Anti Trump rally tonight: more attendees than his #Inauguration  And a red state, too. https://t.co/U6Tpa0…",FALSE,0,NA,2017-02-01 22:22:52,FALSE,NA,826918768748163000,NA,Twitter Web Client,Ham_or_Turkey,12369,TRUE,FALSE,NA,NA
14502,"RT @NBCNews: Watch Barron Trump play peek-a-boo with Ivanka Trump’s son, Theodore, during dad's #Inauguration https://t.co/i1GYicboCa",FALSE,0,NA,2017-02-01 22:22:45,FALSE,NA,826918737341190000,NA,Twitter Web Client,raltakuvi1986,452,TRUE,FALSE,NA,NA
14503,"RT @larryelder: Trump's been president almost a full day. No concentration camps? No gulags? No thermonuclear war? SLACKER!
#Inauguration",FALSE,0,NA,2017-02-01 22:21:53,FALSE,NA,826918519929500000,NA,Twitter Web Client,mativisi1979,552,TRUE,FALSE,NA,NA
14504,RT @IvankaTrump: Heading to the parade! <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #inauguration https://t.co/cBg6UuO05A,FALSE,0,NA,2017-02-01 22:21:17,FALSE,NA,826918370545119000,NA,Twitter for iPhone,Jameswilliamgr2,4655,TRUE,FALSE,NA,NA
14505,RT @IvankaTrump: Tomorrow will be an incredible day. Goodnight everyone! #Inauguration #MAGA https://t.co/EkkvXwscHA,FALSE,0,NA,2017-02-01 22:21:10,FALSE,NA,826918341768016000,NA,Twitter for iPhone,Jameswilliamgr2,4578,TRUE,FALSE,NA,NA
14506,RT @BridgetMarie: Love when Trump people in #DC for #Inauguration see my hat from afar only to look disappointed when they get close enough…,FALSE,0,NA,2017-02-01 22:21:08,FALSE,NA,826918331554918000,NA,Twitter for iPhone,PrettyGr8Dayne,28909,TRUE,FALSE,NA,NA
14507,RT @IvankaTrump: A perfect day! #MAGA #inauguration https://t.co/NROtvI5u5u,FALSE,0,NA,2017-02-01 22:21:05,FALSE,NA,826918318590325000,NA,Twitter for iPhone,Jameswilliamgr2,3513,TRUE,FALSE,NA,NA
14508,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 22:19:45,FALSE,NA,826917984258159000,NA,Twitter for iPhone,Nancy5270,3184,TRUE,FALSE,NA,NA
14509,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 22:18:35,FALSE,NA,826917692212904000,NA,Twitter for Android,pamcourtney2014,3184,TRUE,FALSE,NA,NA
14510,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 22:18:05,FALSE,NA,826917565305934000,NA,Twitter for iPhone,khcarnes,3184,TRUE,FALSE,NA,NA
14511,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 22:18:04,FALSE,NA,826917562265063000,NA,Twitter for iPhone,TheGreat_DocMan,3184,TRUE,FALSE,NA,NA
14512,My feelings and spirit have taken L after L since the #Inauguration but the news of @Beyonce expecting <ed><U+00A0><U+00BD><ed><U+00B1><U+00B6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B1><U+00B6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>'s has lifted my spirits <ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+2764><U+FE0F>,FALSE,1,NA,2017-02-01 22:17:22,FALSE,NA,826917384162275000,NA,Twitter for iPhone,That_hijabii,0,FALSE,FALSE,NA,NA
14513,"RT @SavageBiden: Trump: Joe, I'd like you to say a short something at the #Inauguration
Biden: Wow really?
Trump: Yes
Biden:  https://t.co/…",FALSE,0,NA,2017-02-01 22:16:42,FALSE,NA,826917216532693000,NA,Twitter for iPhone,ARealHyena,4299,TRUE,FALSE,NA,NA
14514,"RT @FafsRafs: The dark side has begun .... <ed><U+00A0><U+00BD><ed><U+00B1><U+00A4><U+2689>
#Inauguration  
https://t.co/ashgevOggp",FALSE,0,NA,2017-02-01 22:16:33,FALSE,NA,826917178486223000,NA,Twitter Web Client,adinkamda1972,2,TRUE,FALSE,NA,NA
14515,"RT @EricTrump: Standing here, the magnitude of this day, and the new job ahead, really hits home! #TheCapitol #Inauguration https://t.co/sB…",FALSE,0,NA,2017-02-01 22:16:32,FALSE,NA,826917175520789000,NA,Twitter for iPhone,Jameswilliamgr2,2875,TRUE,FALSE,NA,NA
14516,RT @MaggioJ: WOOOOO!!!!!! HOOOOOO!!!!!! PRESIDENT DONALD J TRUMP CONGRATULATIONS!! #Inauguration,FALSE,0,NA,2017-02-01 22:16:27,FALSE,NA,826917152506536000,NA,Twitter Web Client,venthtaketsi191,2,TRUE,FALSE,NA,NA
14517,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 22:16:05,FALSE,NA,826917062522106000,NA,Twitter Web Client,butchadkins1,3184,TRUE,FALSE,NA,NA
14518,Hey #ivanka are u the acting 1st lady escorting ur dad to DE for the fallen comrade. #TheResistance #WomensMarch #womanwhowork #Inauguration,FALSE,0,NA,2017-02-01 22:16:00,FALSE,NA,826917041311466000,NA,Twitter for Android,achangedu,0,FALSE,FALSE,NA,NA
14519,"RT @DonaldJTrumpJr: Vanessa, Kai and me before the balls. #inauguration #trump45 #usa #america #trump https://t.co/UBQ3izSpIB",FALSE,0,NA,2017-02-01 22:15:53,FALSE,NA,826917009896116000,NA,Twitter for iPhone,Jameswilliamgr2,1863,TRUE,FALSE,NA,NA
14520,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 22:15:34,FALSE,NA,826916933232685000,NA,Twitter for Android,StrHon2016,3184,TRUE,FALSE,NA,NA
